"","Country (ISO3 Code)","WHO-CHOICE Region","Income Group","Antibiotic","MSH Form","MSH Dose","MSH Cost","Scenario 1 Generic Cost Estimate","Scenario 2 Income Cost Estimate","Class","Category"
"5454","SOM","EMRO D","Low income","ceftazidime","vial","250mg",1.58781115755698,0.79424296,0.382046559,"Third-generation cephalosporins","Watch"
"5455","SOM","EMRO D","Low income","ceftriaxone","vial","1g",0.426992459937621,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5456","SOM","EMRO D","Low income","ceftriaxone","vial","1g",0.426992459937621,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5457","SOM","EMRO D","Low income","ceftriaxone","vial","250mg",0.379572694286257,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5458","SOM","EMRO D","Low income","ceftriaxone","vial","250mg",0.379572694286257,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5459","SOM","EMRO D","Low income","ceftriaxone","vial","500mg",0.407681243156522,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5460","SOM","EMRO D","Low income","ceftriaxone","vial","500mg",0.407681243156522,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5461","SOM","EMRO D","Low income","cefuroxime","vial","750mg",1.43375056145889,3.05869841405628,0.567586448108696,"Second-generation cephalosporins","Watch"
"5462","SOM","EMRO D","Low income","chloramphenicol","vial","1g",0.500053230092776,0.481484789,0.148573662,"Amphenicols","Access"
"5463","SOM","EMRO D","Low income","chloramphenicol","vial","1g",0.500053230092776,0.86671507,0.148573662,"Amphenicols","Access"
"5464","SOM","EMRO D","Low income","chloramphenicol in oil","ampoule","250mg/ml",0.354253543395483,0.755748440827136,0.140240231342032,"Amphenicols","Access"
"5465","SOM","EMRO D","Low income","ciprofloxacin","vial","2mg/ml",0.0107284537672769,0.642772111,0.00424712996190284,"Fluoroquinolones","Watch"
"5466","SOM","EMRO D","Low income","clindamycin","vial","150mg/ml",0.50638301781547,1.08029456108543,1.284100936,"Lincosamides","Access"
"5467","SOM","EMRO D","Low income","cloxacillin","vial","1g",0.18131086866698,0.659964206,0.127348853,"Penicillins ","Access"
"5468","SOM","EMRO D","Low income","cloxacillin","vial","250mg",0.278939797949199,0.659964206,0.127348853,"Penicillins ","Access"
"5469","SOM","EMRO D","Low income","cloxacillin","vial","500mg",0.195043289489094,0.659964206,0.127348853,"Penicillins ","Access"
"5470","SOM","EMRO D","Low income","gentamicin sulfate","ampoule","10mg/ml",0.0944103931520367,0.201410850371859,0.037374743664745,"Aminoglycosides","Access"
"5471","SOM","EMRO D","Low income","gentamicin sulfate","ampoule","40mg/ml",0.0643707226036614,0.137325579798995,0.025482779771417,"Aminoglycosides","Access"
"5472","SOM","EMRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,12.58631165,"Carbapenems","Watch"
"5473","SOM","EMRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,9.020543763,"Carbapenems","Watch"
"5474","SOM","EMRO D","Low income","kanamycin sulfate","vial","1g",1.25673107429882,2.68105306960904,0.497508803737299,"Aminoglycosides","Watch"
"5475","SOM","EMRO D","Low income","levofloxacin","vial","5mg/ml",0.0183456559420435,0.0391377902427136,0.00726259223485386,"Fluoroquinolones","Watch"
"5476","SOM","EMRO D","Low income","meropenem","vial","1g",10.8357383049497,23.1164725994975,4.28960126152187,"Carbapenems","Watch"
"5477","SOM","EMRO D","Low income","metronidazole","vial","5mg/ml",0.00536422688363845,0.650752639,0.006537241,"Imidazoles","Access"
"5478","SOM","EMRO D","Low income","spectinomycin","vial","2g",5.2033000771293,11.1004843670854,2.05985803152288,"Aminocyclitols","Access"
"5479","SOM","EMRO D","Low income","streptomycin sulfate","vial","1g",0.37699786538211,0.804270145689447,0.149244146861266,"Aminoglycosides","Watch"
"5480","SOM","EMRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.266127266,0.162452721042784,"Trimethoprim - sulfonamide combinations","Access"
"5481","SOM","EMRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.275423732,0.162452721042784,"Trimethoprim - sulfonamide combinations","Access"
"5482","SSD",NA,"Low income","amikacin sulfate","vial","250mg/ml",0.674819741961717,NA,0.267144474603689,"Aminoglycosides","Access"
"5483","SSD",NA,"Low income","amoxicillin/clavulanic acid","vial","1000/200mg",5.79336503432953,NA,2.29345017942753,"Beta lactam - beta lactamase inhibitor","Access"
"5484","SSD",NA,"Low income","ampicillin","vial","1g",0.18131086866698,NA,0.071776496356158,"Penicillins ","Access"
"5485","SSD",NA,"Low income","ampicillin","vial","250mg",0.128741445207323,NA,0.0509655595428341,"Penicillins ","Access"
"5486","SSD",NA,"Low income","ampicillin","vial","500mg",0.161677798272863,NA,0.0640042485258758,"Penicillins ","Access"
"5487","SSD",NA,"Low income","cefotaxime","vial","1g",1.15867300686591,NA,0.458690035885507,"Third-generation cephalosporins","Watch"
"5488","SSD",NA,"Low income","cefotaxime","vial","500mg",1.05138846919314,NA,0.416218736266478,"Third-generation cephalosporins","Watch"
"5489","SSD",NA,"Low income","ceftazidime","vial","1g",1.44834125858238,NA,0.573362544856884,"Third-generation cephalosporins","Watch"
"5490","SSD",NA,"Low income","ceftazidime","vial","250mg",1.58781115755698,NA,0.628575234361621,"Third-generation cephalosporins","Watch"
"5491","SSD",NA,"Low income","ceftriaxone","vial","1g",0.426992459937621,NA,0.169035772483733,"Third-generation cephalosporins","Watch"
"5492","SSD",NA,"Low income","ceftriaxone","vial","250mg",0.379572694286257,NA,0.150263458052123,"Third-generation cephalosporins","Watch"
"5493","SSD",NA,"Low income","ceftriaxone","vial","500mg",0.407681243156522,NA,0.161390938552308,"Third-generation cephalosporins","Watch"
"5494","SSD",NA,"Low income","cefuroxime","vial","750mg",1.43375056145889,NA,0.567586448108696,"Second-generation cephalosporins","Watch"
"5495","SSD",NA,"Low income","chloramphenicol","vial","1g",0.500053230092776,NA,0.197958727524291,"Amphenicols","Access"
"5496","SSD",NA,"Low income","chloramphenicol in oil","ampoule","250mg/ml",0.354253543395483,NA,0.140240231342032,"Amphenicols","Access"
"5497","SSD",NA,"Low income","ciprofloxacin","vial","2mg/ml",0.0107284537672769,NA,0.00424712996190284,"Fluoroquinolones","Watch"
"5498","SSD",NA,"Low income","clindamycin","vial","150mg/ml",0.50638301781547,NA,0.200464534201814,"Lincosamides","Access"
"5499","SSD",NA,"Low income","cloxacillin","vial","1g",0.18131086866698,NA,0.071776496356158,"Penicillins ","Access"
"5500","SSD",NA,"Low income","cloxacillin","vial","250mg",0.278939797949199,NA,0.110425379009474,"Penicillins ","Access"
"5501","SSD",NA,"Low income","cloxacillin","vial","500mg",0.195043289489094,NA,0.0772128227073937,"Penicillins ","Access"
"5502","SSD",NA,"Low income","gentamicin sulfate","ampoule","10mg/ml",0.0944103931520367,NA,0.037374743664745,"Aminoglycosides","Access"
"5503","SSD",NA,"Low income","gentamicin sulfate","ampoule","40mg/ml",0.0643707226036614,NA,0.025482779771417,"Aminoglycosides","Access"
"5504","SSD",NA,"Low income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,NA,4.3405668210647,"Carbapenems","Watch"
"5505","SSD",NA,"Low income","kanamycin sulfate","vial","1g",1.25673107429882,NA,0.497508803737299,"Aminoglycosides","Watch"
"5506","SSD",NA,"Low income","levofloxacin","vial","5mg/ml",0.0183456559420435,NA,0.00726259223485386,"Fluoroquinolones","Watch"
"5507","SSD",NA,"Low income","meropenem","vial","1g",10.8357383049497,NA,4.28960126152187,"Carbapenems","Watch"
"5508","SSD",NA,"Low income","metronidazole","vial","5mg/ml",0.00536422688363845,NA,0.00212356498095142,"Imidazoles","Access"
"5509","SSD",NA,"Low income","spectinomycin","vial","2g",5.2033000771293,NA,2.05985803152288,"Aminocyclitols","Access"
"5510","SSD",NA,"Low income","streptomycin sulfate","vial","1g",0.37699786538211,NA,0.149244146861266,"Aminoglycosides","Watch"
"5511","SSD",NA,"Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,NA,0.162452721042784,"Trimethoprim - sulfonamide combinations","Access"
"5512","SYR","EMRO E","Low income","amikacin sulfate","vial","250mg/ml",0.674819741961717,1.43962982822613,0.267144474603689,"Aminoglycosides","Access"
"5513","SYR","EMRO E","Low income","amoxicillin/clavulanic acid","vial","1000/200mg",5.79336503432953,12.3593021819095,2.29345017942753,"Beta lactam - beta lactamase inhibitor","Access"
"5514","SYR","EMRO E","Low income","ampicillin","vial","1g",0.18131086866698,0.683598031,0.137961258,"Penicillins ","Access"
"5515","SYR","EMRO E","Low income","ampicillin","vial","1g",0.18131086866698,0.662818943,0.063674427,"Penicillins ","Access"
"5516","SYR","EMRO E","Low income","ampicillin","vial","250mg",0.128741445207323,0.683598031,0.137961258,"Penicillins ","Access"
"5517","SYR","EMRO E","Low income","ampicillin","vial","250mg",0.128741445207323,0.662818943,0.063674427,"Penicillins ","Access"
"5518","SYR","EMRO E","Low income","ampicillin","vial","500mg",0.161677798272863,0.683598031,0.137961258,"Penicillins ","Access"
"5519","SYR","EMRO E","Low income","ampicillin","vial","500mg",0.161677798272863,0.662818943,0.063674427,"Penicillins ","Access"
"5520","SYR","EMRO E","Low income","cefotaxime","vial","1g",1.15867300686591,0.680669008,0.063674427,"Third-generation cephalosporins","Watch"
"5521","SYR","EMRO E","Low income","cefotaxime","vial","500mg",1.05138846919314,0.680669008,0.063674427,"Third-generation cephalosporins","Watch"
"5522","SYR","EMRO E","Low income","ceftazidime","vial","1g",1.44834125858238,1.250809823,0.382046559,"Third-generation cephalosporins","Watch"
"5523","SYR","EMRO E","Low income","ceftazidime","vial","1g",1.44834125858238,0.79424296,0.382046559,"Third-generation cephalosporins","Watch"
"5524","SYR","EMRO E","Low income","ceftazidime","vial","250mg",1.58781115755698,1.250809823,0.382046559,"Third-generation cephalosporins","Watch"
"5525","SYR","EMRO E","Low income","ceftazidime","vial","250mg",1.58781115755698,0.79424296,0.382046559,"Third-generation cephalosporins","Watch"
"5526","SYR","EMRO E","Low income","ceftriaxone","vial","1g",0.426992459937621,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5527","SYR","EMRO E","Low income","ceftriaxone","vial","1g",0.426992459937621,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5528","SYR","EMRO E","Low income","ceftriaxone","vial","250mg",0.379572694286257,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5529","SYR","EMRO E","Low income","ceftriaxone","vial","250mg",0.379572694286257,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5530","SYR","EMRO E","Low income","ceftriaxone","vial","500mg",0.407681243156522,0.910926346,0.159186066,"Third-generation cephalosporins","Watch"
"5531","SYR","EMRO E","Low income","ceftriaxone","vial","500mg",0.407681243156522,0.709269437,0.084899235,"Third-generation cephalosporins","Watch"
"5532","SYR","EMRO E","Low income","cefuroxime","vial","750mg",1.43375056145889,3.05869841405628,0.567586448108696,"Second-generation cephalosporins","Watch"
"5533","SYR","EMRO E","Low income","chloramphenicol","vial","1g",0.500053230092776,0.481484789,0.148573662,"Amphenicols","Access"
"5534","SYR","EMRO E","Low income","chloramphenicol","vial","1g",0.500053230092776,0.86671507,0.148573662,"Amphenicols","Access"
"5535","SYR","EMRO E","Low income","chloramphenicol in oil","ampoule","250mg/ml",0.354253543395483,0.755748440827136,0.140240231342032,"Amphenicols","Access"
"5536","SYR","EMRO E","Low income","ciprofloxacin","vial","2mg/ml",0.0107284537672769,0.642772111,0.00424712996190284,"Fluoroquinolones","Watch"
"5537","SYR","EMRO E","Low income","clindamycin","vial","150mg/ml",0.50638301781547,1.08029456108543,1.284100936,"Lincosamides","Access"
"5538","SYR","EMRO E","Low income","cloxacillin","vial","1g",0.18131086866698,0.659964206,0.127348853,"Penicillins ","Access"
"5539","SYR","EMRO E","Low income","cloxacillin","vial","250mg",0.278939797949199,0.659964206,0.127348853,"Penicillins ","Access"
"5540","SYR","EMRO E","Low income","cloxacillin","vial","500mg",0.195043289489094,0.659964206,0.127348853,"Penicillins ","Access"
"5541","SYR","EMRO E","Low income","gentamicin sulfate","ampoule","10mg/ml",0.0944103931520367,0.201410850371859,0.037374743664745,"Aminoglycosides","Access"
"5542","SYR","EMRO E","Low income","gentamicin sulfate","ampoule","40mg/ml",0.0643707226036614,0.137325579798995,0.025482779771417,"Aminoglycosides","Access"
"5543","SYR","EMRO E","Low income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,12.58631165,"Carbapenems","Watch"
"5544","SYR","EMRO E","Low income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,9.020543763,"Carbapenems","Watch"
"5545","SYR","EMRO E","Low income","kanamycin sulfate","vial","1g",1.25673107429882,2.68105306960904,0.497508803737299,"Aminoglycosides","Watch"
"5546","SYR","EMRO E","Low income","levofloxacin","vial","5mg/ml",0.0183456559420435,0.0391377902427136,0.00726259223485386,"Fluoroquinolones","Watch"
"5547","SYR","EMRO E","Low income","meropenem","vial","1g",10.8357383049497,23.1164725994975,4.28960126152187,"Carbapenems","Watch"
"5548","SYR","EMRO E","Low income","metronidazole","vial","5mg/ml",0.00536422688363845,0.650752639,0.006537241,"Imidazoles","Access"
"5549","SYR","EMRO E","Low income","spectinomycin","vial","2g",5.2033000771293,11.1004843670854,2.05985803152288,"Aminocyclitols","Access"
"5550","SYR","EMRO E","Low income","streptomycin sulfate","vial","1g",0.37699786538211,0.804270145689447,0.149244146861266,"Aminoglycosides","Watch"
"5551","SYR","EMRO E","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.266127266,0.162452721042784,"Trimethoprim - sulfonamide combinations","Access"
"5552","SYR","EMRO E","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.275423732,0.162452721042784,"Trimethoprim - sulfonamide combinations","Access"
"5553","TCD","AFRO D","Low income","amikacin sulfate","vial","250mg/ml",0.676141505815243,1.48242769782663,0.267667728279069,"Aminoglycosides","Access"
"5554","TCD","AFRO D","Low income","amoxicillin/clavulanic acid","vial","1000/200mg",5.80471245056011,12.7267242738693,2.29794234134653,"Beta lactam - beta lactamase inhibitor","Access"
"5555","TCD","AFRO D","Low income","ampicillin","vial","1g",0.18166600076753,0.703920296,0.142062623,"Penicillins ","Access"
"5556","TCD","AFRO D","Low income","ampicillin","vial","1g",0.18166600076753,0.68252348,0.065567364,"Penicillins ","Access"
"5557","TCD","AFRO D","Low income","ampicillin","vial","250mg",0.128993610012447,0.703920296,0.142062623,"Penicillins ","Access"
"5558","TCD","AFRO D","Low income","ampicillin","vial","250mg",0.128993610012447,0.68252348,0.065567364,"Penicillins ","Access"
"5559","TCD","AFRO D","Low income","ampicillin","vial","500mg",0.161994475240631,0.703920296,0.142062623,"Penicillins ","Access"
"5560","TCD","AFRO D","Low income","ampicillin","vial","500mg",0.161994475240631,0.68252348,0.065567364,"Penicillins ","Access"
"5561","TCD","AFRO D","Low income","cefotaxime","vial","1g",1.16094249011202,0.700904198,0.065567364,"Third-generation cephalosporins","Watch"
"5562","TCD","AFRO D","Low income","cefotaxime","vial","500mg",1.05344781510165,0.700904198,0.065567364,"Third-generation cephalosporins","Watch"
"5563","TCD","AFRO D","Low income","ceftazidime","vial","1g",1.45117811264003,1.287994378,0.393404186,"Third-generation cephalosporins","Watch"
"5564","TCD","AFRO D","Low income","ceftazidime","vial","1g",1.45117811264003,0.81785452,0.393404186,"Third-generation cephalosporins","Watch"
"5565","TCD","AFRO D","Low income","ceftazidime","vial","250mg",1.59092119015351,1.287994378,0.393404186,"Third-generation cephalosporins","Watch"
"5566","TCD","AFRO D","Low income","ceftazidime","vial","250mg",1.59092119015351,0.81785452,0.393404186,"Third-generation cephalosporins","Watch"
"5567","TCD","AFRO D","Low income","ceftriaxone","vial","1g",0.427828806541282,0.938006715,0.163918411,"Third-generation cephalosporins","Watch"
"5568","TCD","AFRO D","Low income","ceftriaxone","vial","1g",0.427828806541282,0.730354872,0.087423153,"Third-generation cephalosporins","Watch"
"5569","TCD","AFRO D","Low income","ceftriaxone","vial","250mg",0.380316160186698,0.938006715,0.163918411,"Third-generation cephalosporins","Watch"
"5570","TCD","AFRO D","Low income","ceftriaxone","vial","250mg",0.380316160186698,0.730354872,0.087423153,"Third-generation cephalosporins","Watch"
"5571","TCD","AFRO D","Low income","ceftriaxone","vial","500mg",0.408479765039415,0.938006715,0.163918411,"Third-generation cephalosporins","Watch"
"5572","TCD","AFRO D","Low income","ceftriaxone","vial","500mg",0.408479765039415,0.730354872,0.087423153,"Third-generation cephalosporins","Watch"
"5573","TCD","AFRO D","Low income","cefuroxime","vial","750mg",1.43655883683862,3.14962857770352,0.568698174995464,"Second-generation cephalosporins","Watch"
"5574","TCD","AFRO D","Low income","chloramphenicol","vial","1g",0.501032680223346,0.495798554,0.152990517,"Amphenicols","Access"
"5575","TCD","AFRO D","Low income","chloramphenicol","vial","1g",0.501032680223346,0.892481108,0.152990517,"Amphenicols","Access"
"5576","TCD","AFRO D","Low income","chloramphenicol in oil","ampoule","250mg/ml",0.35494741688425,0.778215621339196,0.14051491872456,"Amphenicols","Access"
"5577","TCD","AFRO D","Low income","ciprofloxacin","vial","2mg/ml",0.0107494675010372,0.661880688,0.00425544878027136,"Fluoroquinolones","Watch"
"5578","TCD","AFRO D","Low income","clindamycin","vial","150mg/ml",0.507374866048958,1.11240997356784,1.322275182,"Lincosamides","Access"
"5579","TCD","AFRO D","Low income","cloxacillin","vial","1g",0.18166600076753,0.679583876,0.131134729,"Penicillins ","Access"
"5580","TCD","AFRO D","Low income","cloxacillin","vial","250mg",0.279486155026968,0.679583876,0.131134729,"Penicillins ","Access"
"5581","TCD","AFRO D","Low income","cloxacillin","vial","500mg",0.195425319168857,0.679583876,0.131134729,"Penicillins ","Access"
"5582","TCD","AFRO D","Low income","gentamicin sulfate","ampoule","10mg/ml",0.0945953140091278,0.207398469648241,0.037447949266388,"Aminoglycosides","Access"
"5583","TCD","AFRO D","Low income","gentamicin sulfate","ampoule","40mg/ml",0.0644968050062235,0.141408047487437,0.0255326926816282,"Aminoglycosides","Access"
"5584","TCD","AFRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.9859557860601,24.0865040886935,12.96048236,"Carbapenems","Watch"
"5585","TCD","AFRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.9859557860601,24.0865040886935,9.288709957,"Carbapenems","Watch"
"5586","TCD","AFRO D","Low income","kanamycin sulfate","vial","1g",1.2591926230715,2.76075644711307,0.498483270120987,"Aminoglycosides","Watch"
"5587","TCD","AFRO D","Low income","levofloxacin","vial","5mg/ml",0.0183815894267737,0.0403012935339196,0.00727681741426403,"Fluoroquinolones","Watch"
"5588","TCD","AFRO D","Low income","meropenem","vial","1g",10.8569621760476,23.8036879937186,4.29800326807407,"Carbapenems","Watch"
"5589","TCD","AFRO D","Low income","metronidazole","vial","5mg/ml",0.00537473375051862,0.670098464,0.006731583,"Imidazoles","Access"
"5590","TCD","AFRO D","Low income","spectinomycin","vial","2g",5.21349173800307,11.4304838385678,2.06389265843161,"Aminocyclitols","Access"
"5591","TCD","AFRO D","Low income","streptomycin sulfate","vial","1g",0.377736287986449,0.828179798118091,0.149536470138736,"Aminoglycosides","Watch"
"5592","TCD","AFRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.411167131914675,0.2740388,0.16277091584538,"Trimethoprim - sulfonamide combinations","Access"
"5593","TCD","AFRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.411167131914675,0.283611635,0.16277091584538,"Trimethoprim - sulfonamide combinations","Access"
"5594","TGO","AFRO D","Low income","amikacin sulfate","vial","250mg/ml",0.674930270135875,1.4317036174799,0.267188229978907,"Aminoglycosides","Access"
"5595","TGO","AFRO D","Low income","amoxicillin/clavulanic acid","vial","1000/200mg",5.79431392485489,12.291255221608,2.2938258217585,"Beta lactam - beta lactamase inhibitor","Access"
"5596","TGO","AFRO D","Low income","ampicillin","vial","1g",0.181340565426014,0.679834325,0.13720168,"Penicillins ","Access"
"5597","TGO","AFRO D","Low income","ampicillin","vial","1g",0.181340565426014,0.659169642,0.063323852,"Penicillins ","Access"
"5598","TGO","AFRO D","Low income","ampicillin","vial","250mg",0.128762531663442,0.679834325,0.13720168,"Penicillins ","Access"
"5599","TGO","AFRO D","Low income","ampicillin","vial","250mg",0.128762531663442,0.659169642,0.063323852,"Penicillins ","Access"
"5600","TGO","AFRO D","Low income","ampicillin","vial","500mg",0.161704279347339,0.679834325,0.13720168,"Penicillins ","Access"
"5601","TGO","AFRO D","Low income","ampicillin","vial","500mg",0.161704279347339,0.659169642,0.063323852,"Penicillins ","Access"
"5602","TGO","AFRO D","Low income","cefotaxime","vial","1g",1.15886278497098,0.676921428,0.063323852,"Third-generation cephalosporins","Watch"
"5603","TGO","AFRO D","Low income","cefotaxime","vial","500mg",1.05156067525144,0.676921428,0.063323852,"Third-generation cephalosporins","Watch"
"5604","TGO","AFRO D","Low income","ceftazidime","vial","1g",1.44857848121372,1.243923203,0.379943114,"Third-generation cephalosporins","Watch"
"5605","TGO","AFRO D","Low income","ceftazidime","vial","1g",1.44857848121372,0.789870073,0.379943114,"Third-generation cephalosporins","Watch"
"5606","TGO","AFRO D","Low income","ceftazidime","vial","250mg",1.58807122384912,1.243923203,0.379943114,"Third-generation cephalosporins","Watch"
"5607","TGO","AFRO D","Low income","ceftazidime","vial","250mg",1.58807122384912,0.789870073,0.379943114,"Third-generation cephalosporins","Watch"
"5608","TGO","AFRO D","Low income","ceftriaxone","vial","1g",0.427062396683749,0.905911033,0.158309631,"Third-generation cephalosporins","Watch"
"5609","TGO","AFRO D","Low income","ceftriaxone","vial","1g",0.427062396683749,0.705364392,0.084431803,"Third-generation cephalosporins","Watch"
"5610","TGO","AFRO D","Low income","ceftriaxone","vial","250mg",0.379634864187715,0.905911033,0.158309631,"Third-generation cephalosporins","Watch"
"5611","TGO","AFRO D","Low income","ceftriaxone","vial","250mg",0.379634864187715,0.705364392,0.084431803,"Third-generation cephalosporins","Watch"
"5612","TGO","AFRO D","Low income","ceftriaxone","vial","500mg",0.407748016934233,0.905911033,0.158309631,"Third-generation cephalosporins","Watch"
"5613","TGO","AFRO D","Low income","ceftriaxone","vial","500mg",0.407748016934233,0.705364392,0.084431803,"Third-generation cephalosporins","Watch"
"5614","TGO","AFRO D","Low income","cefuroxime","vial","750mg",1.43398539429187,3.04185805151055,0.567679412629272,"Second-generation cephalosporins","Watch"
"5615","TGO","AFRO D","Low income","chloramphenicol","vial","1g",0.500135133402753,0.478833864,0.147755656,"Amphenicols","Access"
"5616","TGO","AFRO D","Low income","chloramphenicol","vial","1g",0.500135133402753,0.861943171,0.147755656,"Amphenicols","Access"
"5617","TGO","AFRO D","Low income","chloramphenicol in oil","ampoule","250mg/ml",0.354311566293905,0.751587495217588,0.140263201174937,"Amphenicols","Access"
"5618","TGO","AFRO D","Low income","ciprofloxacin","vial","2mg/ml",0.0107302109719535,0.639233182,0.00424782559584908,"Fluoroquinolones","Watch"
"5619","TGO","AFRO D","Low income","clindamycin","vial","150mg/ml",0.506465957876205,1.07434675270352,1.277031024,"Lincosamides","Access"
"5620","TGO","AFRO D","Low income","cloxacillin","vial","1g",0.181340565426014,0.656330622,0.126647705,"Penicillins ","Access"
"5621","TGO","AFRO D","Low income","cloxacillin","vial","250mg",0.278985485270791,0.656330622,0.126647705,"Penicillins ","Access"
"5622","TGO","AFRO D","Low income","cloxacillin","vial","500mg",0.195075235470115,0.656330622,0.126647705,"Penicillins ","Access"
"5623","TGO","AFRO D","Low income","gentamicin sulfate","ampoule","10mg/ml",0.0944258565531908,0.200301936944724,0.0373808652434719,"Aminoglycosides","Access"
"5624","TGO","AFRO D","Low income","gentamicin sulfate","ampoule","40mg/ml",0.064381265831721,0.136569502462312,0.0254869535750945,"Aminoglycosides","Access"
"5625","TGO","AFRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.9662756133365,23.2623385860804,12.51701483,"Carbapenems","Watch"
"5626","TGO","AFRO D","Low income","imipenem/cilastatin","vial","500mg/500mg",10.9662756133365,23.2623385860804,8.970879091,"Carbapenems","Watch"
"5627","TGO","AFRO D","Low income","kanamycin sulfate","vial","1g",1.25693691325463,2.6662919197392,0.497590290297762,"Aminoglycosides","Watch"
"5628","TGO","AFRO D","Low income","levofloxacin","vial","5mg/ml",0.0183486607620405,0.0389223082017588,0.00726378176890193,"Fluoroquinolones","Watch"
"5629","TGO","AFRO D","Low income","meropenem","vial","1g",10.837513081673,22.9891995811558,4.29030385180757,"Carbapenems","Watch"
"5630","TGO","AFRO D","Low income","metronidazole","vial","5mg/ml",0.00536510548597675,0.647169772,0.006501249,"Imidazoles","Access"
"5631","TGO","AFRO D","Low income","spectinomycin","vial","2g",5.20415232139745,11.0393681157035,2.06019541398681,"Aminocyclitols","Access"
"5632","TGO","AFRO D","Low income","streptomycin sulfate","vial","1g",0.377059613554446,0.799842052754271,0.149268591438137,"Aminoglycosides","Watch"
"5633","TGO","AFRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410430569677222,0.264662041,0.162479329041227,"Trimethoprim - sulfonamide combinations","Access"
"5634","TGO","AFRO D","Low income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410430569677222,0.273907324,0.162479329041227,"Trimethoprim - sulfonamide combinations","Access"
"5635","TJK","EURO B","Low income","amikacin sulfate","vial","250mg/ml",0.492180893824336,1.28158827123618,0.194842263962893,"Aminoglycosides","Access"
"5636","TJK","EURO B","Low income","amoxicillin/clavulanic acid","vial","1000/200mg",4.22540036033612,11.0025066211055,1.67273167790083,"Beta lactam - beta lactamase inhibitor","Access"
"5637","TJK","EURO B","Low income","ampicillin","vial","1g",0.132239381647556,0.608553116,0.122815967,"Penicillins ","Access"
"5638","TJK","EURO B","Low income","ampicillin","vial","1g",0.132239381647556,0.590055142,0.056684292,"Penicillins ","Access"
"5639","TJK","EURO B","Low income","ampicillin","vial","250mg",0.093897785785247,0.608553116,0.122815967,"Penicillins ","Access"
"5640","TJK","EURO B","Low income","ampicillin","vial","250mg",0.093897785785247,0.590055142,0.056684292,"Penicillins ","Access"
"5641","TJK","EURO B","Low income","ampicillin","vial","500mg",0.117919969315306,0.608553116,0.122815967,"Penicillins ","Access"
"5642","TJK","EURO B","Low income","ampicillin","vial","500mg",0.117919969315306,0.590055142,0.056684292,"Penicillins ","Access"
"5643","TJK","EURO B","Low income","cefotaxime","vial","1g",0.845080072067223,0.605945639,0.056684292,"Third-generation cephalosporins","Watch"
"5644","TJK","EURO B","Low income","cefotaxime","vial","500mg",0.766831917246184,0.605945639,0.056684292,"Third-generation cephalosporins","Watch"
"5645","TJK","EURO B","Low income","ceftazidime","vial","1g",1.05635009008403,1.113496794,0.340105755,"Third-generation cephalosporins","Watch"
"5646","TJK","EURO B","Low income","ceftazidime","vial","1g",1.05635009008403,0.707051522,0.340105755,"Third-generation cephalosporins","Watch"
"5647","TJK","EURO B","Low income","ceftazidime","vial","250mg",1.15807269135138,1.113496794,0.340105755,"Third-generation cephalosporins","Watch"
"5648","TJK","EURO B","Low income","ceftazidime","vial","250mg",1.15807269135138,0.707051522,0.340105755,"Third-generation cephalosporins","Watch"
"5649","TJK","EURO B","Low income","ceftriaxone","vial","1g",0.311427656187736,0.810925488,0.141710731,"Third-generation cephalosporins","Watch"
"5650","TJK","EURO B","Low income","ceftriaxone","vial","1g",0.311427656187736,0.631406334,0.075579057,"Third-generation cephalosporins","Watch"
