"","iso3c","Medicine","Form","Dose","generic.adj","UK.adj","SA.adj","India.adj"
"2559","JAM","ceftazidime","powder","forinjection250mg",0.843973660042578,1.99600937758096,0.49618312211052,0.405968008999516
"2560","JAM","ceftriaxone","powder","forinjection1000mg",0.967963056124514,0.721720904888029,0.49618312211052,0.169153337083132
"2561","JAM","ceftriaxone","powder","forinjection250mg",0.753679608707602,1.61259514685919,0.304476006749637,0.0902151131110037
"2562","JAM","chloramphenicol","2","mlampoule1000mg",0.511632460230779,NA,NA,0.157876447944256
"2563","JAM","chloramphenicol","powder","forinjection1000mg",0.920983535971959,2.04111693413646,NA,0.157876447944256
"2564","JAM","ciprofloxacin","2","mg",0.683018621363409,0.0112768891388755,NA,0
"2565","JAM","clindamycin","1","mlinjection150mg",NA,0.417244898138392,NA,1.36450358580393
"2566","JAM","cloxacillin","powder","forinjection500mg",0.701287181768387,NA,1.00364313335992,0.135322669666505
"2567","JAM","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.61953392451989
"2568","JAM","erythromycin","powder","forinjection500mg",NA,12.5399007224295,NA,NA
"2569","JAM","fluconazole","1","mlvial2mg",0.682680314689242,0.0112768891388755,NA,0
"2570","JAM","gentamicin","2","mlvial20mg",NA,1.61259514685919,NA,0.0451075565555018
"2571","JAM","gentamicin","2","mlvial80mg",NA,0.879597352832286,0.259368450194136,0.0451075565555018
"2572","JAM","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.7213734158289,3.51838941132914,13.3743905187063
"2573","JAM","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.75919470566457,9.58535576804414
"2574","JAM","kanamycin","powder","forinjection1g",NA,NA,NA,0.484906232971645
"2575","JAM","streptomycin","powder","forinjection1000mg",NA,NA,0.327029785027388,0.0676613348332527
"2576","JAM","streptomycin","powder","forinjection1000mg",NA,NA,0.327029785027388,0.0676613348332527
"2577","JAM","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.28279054893558,2.60496139108023,NA,NA
"2578","JAM","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.292669103821235,5.20992278216046,NA,NA
"2579","JAM","vancomycin","powder","forinjection250mg",1.0236821653597,0.811936017999033,0.99236624422104,0.315752895888513
"2580","JAM","metronidazole","100ml","vial500mg",0.691498841995843,0.530013789527147,0.101492002249879,0.00694656370954728
"2581","JOR","amikacin","powder","forinjection1000mg",NA,25.0467415839208,0.578082579570141,0.28378599360716
"2582","JOR","amikacin","powder","forinjection100mg",NA,2.50152098068534,0.346849547742084,0.0525529617791037
"2583","JOR","amikacin","powder","forinjection500mg",NA,12.5286260881383,0.294296585962981,0.14714829298149
"2584","JOR","ampicillin","powder","forinjection1000mg",0.677039806600193,21.399566036451,1.27178167505431,0.13663770062567
"2585","JOR","ampicillin","powder","forinjection500mg",0.656460066767496,10.6997830182255,0.641146133705065,0.0630635541349244
"2586","JOR","cefazolin","powder","forinjection1000mg",0.848351951407715,NA,0.557061394858499,0.273275401251339
"2587","JOR","cefotaxime","powder","forinjection250mg",0.674138883109986,1.37688759861252,0.157658885337311,0.0630635541349244
"2588","JOR","ceftazidime","powder","forinjection1000mg",1.2388099468341,1.04054864322625,1.86037484698027,0.378381324809547
"2589","JOR","ceftazidime","powder","forinjection250mg",0.78662324250198,1.86037484698027,0.462466063656113,0.378381324809547
"2590","JOR","ceftriaxone","powder","forinjection1000mg",0.902187205454229,0.672677910772527,0.462466063656113,0.157658885337311
"2591","JOR","ceftriaxone","powder","forinjection250mg",0.702464929508923,1.50301470688237,0.28378599360716,0.0840847388465659
"2592","JOR","chloramphenicol","2","mlampoule1000mg",0.476865575183587,NA,NA,0.14714829298149
"2593","JOR","chloramphenicol","powder","forinjection1000mg",0.85840007769988,1.90241721640355,NA,0.14714829298149
"2594","JOR","ciprofloxacin","2","mg",0.636605557807351,0.0105105923558207,NA,0
"2595","JOR","clindamycin","1","mlinjection150mg",NA,0.388891917165367,NA,1.27178167505431
"2596","JOR","cloxacillin","powder","forinjection500mg",0.65363271742378,NA,0.935442719668046,0.126127108269849
"2597","JOR","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.16971771286677
"2598","JOR","erythromycin","powder","forinjection500mg",NA,11.6877786996727,NA,NA
"2599","JOR","fluconazole","1","mlvial2mg",0.636290240036676,0.0105105923558207,NA,0
"2600","JOR","gentamicin","2","mlvial20mg",NA,1.50301470688237,NA,0.042042369423283
"2601","JOR","gentamicin","2","mlvial80mg",NA,0.819826203754018,0.241743624183877,0.042042369423283
"2602","JOR","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.46849547742084,3.27930481501607,12.4655625340034
"2603","JOR","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.63965240750804,8.93400350244763
"2604","JOR","kanamycin","powder","forinjection1g",NA,NA,NA,0.451955471300292
"2605","JOR","streptomycin","powder","forinjection1000mg",NA,NA,0.304807178318801,0.0630635541349244
"2606","JOR","streptomycin","powder","forinjection1000mg",NA,NA,0.304807178318801,0.0630635541349244
"2607","JOR","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.263574124506917,2.42794683419459,NA,NA
"2608","JOR","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.272781403410616,4.85589366838918,NA,NA
"2609","JOR","vancomycin","powder","forinjection250mg",0.954120042284339,0.756762649619093,0.924932127312225,0.294296585962981
"2610","JOR","metronidazole","100ml","vial500mg",0.644509523258928,0.493997840723575,0.0945953312023867,0.00647452489118557
"2611","JPN","amikacin","powder","forinjection1000mg",NA,23.8451846455339,0.550350463912868,0.270172045920863
"2612","JPN","amikacin","powder","forinjection100mg",NA,2.38151655293205,0.330210278347721,0.0500318603557153
"2613","JPN","amikacin","powder","forinjection500mg",NA,11.9275955088025,0.280178417992006,0.140089208996003
"2614","JPN","ampicillin","powder","forinjection1000mg",0.64456045696268,20.3729735368473,1.21077102060831,0.13008283692486
"2615","JPN","ampicillin","powder","forinjection500mg",0.624967980447382,10.1864867684236,0.610388696339726,0.0600382324268583
"2616","JPN","cefazolin","powder","forinjection1000mg",0.807654315350241,NA,0.530337719770582,0.260165673849719
"2617","JPN","cefotaxime","powder","forinjection250mg",0.641798698271045,1.31083474131974,0.150095581067146,0.0600382324268583
"2618","JPN","ceftazidime","powder","forinjection1000mg",1.17938103142113,0.990630835043163,1.77112785659232,0.36022939456115
"2619","JPN","ceftazidime","powder","forinjection250mg",0.748886892176418,1.77112785659232,0.440280371130294,0.36022939456115
"2620","JPN","ceftriaxone","powder","forinjection1000mg",0.858906953098635,0.640407812553156,0.440280371130294,0.150095581067146
"2621","JPN","ceftriaxone","powder","forinjection250mg",0.668765871002775,1.43091120617346,0.270172045920863,0.0800509765691444
"2622","JPN","chloramphenicol","2","mlampoule1000mg",0.45398910086776,NA,NA,0.140089208996003
"2623","JPN","chloramphenicol","powder","forinjection1000mg",0.817220407050253,1.81115334487689,NA,0.140089208996003
"2624","JPN","ciprofloxacin","2","mg",0.606065943604993,0.0100063720711431,NA,0
"2625","JPN","clindamycin","1","mlinjection150mg",NA,0.370235766632293,NA,1.21077102060831
"2626","JPN","cloxacillin","powder","forinjection500mg",0.622276266360244,NA,0.890567114331732,0.120076464853717
"2627","JPN","dactinomycin","powder","forinjection500mcg",NA,NA,NA,5.87374040576097
"2628","JPN","erythromycin","powder","forinjection500mg",NA,11.1270857431111,NA,NA
"2629","JPN","fluconazole","1","mlvial2mg",0.605765752442858,0.0100063720711431,NA,0
"2630","JPN","gentamicin","2","mlvial20mg",NA,1.43091120617346,NA,0.0400254882845722
"2631","JPN","gentamicin","2","mlvial80mg",NA,0.780497021549158,0.23014655763629,0.0400254882845722
"2632","JPN","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.30210278347721,3.12198808619663,11.8675572763757
"2633","JPN","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.56099404309832,8.5054162604716
"2634","JPN","kanamycin","powder","forinjection1g",NA,NA,NA,0.430273999059151
"2635","JPN","streptomycin","powder","forinjection1000mg",NA,NA,0.290184790063149,0.0600382324268583
"2636","JPN","streptomycin","powder","forinjection1000mg",NA,NA,0.290184790063149,0.0600382324268583
"2637","JPN","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.250929792428054,2.31147194843405,NA,NA
"2638","JPN","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.259695374362376,4.62294389686809,NA,NA
"2639","JPN","vancomycin","powder","forinjection250mg",0.908348437502153,0.7204587891223,0.880560742260589,0.280178417992006
"2640","JPN","metronidazole","100ml","vial500mg",0.613590735402492,0.470299487343724,0.0900573486402875,0.00616392519582412
"2641","KAZ","amikacin","powder","forinjection1000mg",NA,27.6163892457127,0.637390435801173,0.312900759393303
"2642","KAZ","amikacin","powder","forinjection100mg",NA,2.7581622494669,0.382434261480704,0.0579445850728339
"2643","KAZ","amikacin","powder","forinjection500mg",NA,13.8139890813636,0.32448967640787,0.162244838203935
"2644","KAZ","ampicillin","powder","forinjection1000mg",0.74650008949332,23.595035041658,1.40225895876258,0.150655921189368
"2645","KAZ","ampicillin","powder","forinjection500mg",0.723808989978798,11.797517520829,0.706923937888574,0.0695335020874007
"2646","KAZ","cefazolin","powder","forinjection1000mg",0.935387847913744,NA,0.61421260177204,0.301311842378736
"2647","KAZ","cefotaxime","powder","forinjection250mg",0.743301548397299,1.51814812890825,0.173833755218502,0.0695335020874007
"2648","KAZ","ceftazidime","powder","forinjection1000mg",1.36590452608789,1.14730278444211,2.05123831157832,0.417201012524404
"2649","KAZ","ceftazidime","powder","forinjection250mg",0.867326138287193,2.05123831157832,0.509912348640939,0.417201012524404
"2650","KAZ","ceftriaxone","powder","forinjection1000mg",0.994746280862355,0.741690688932275,0.509912348640939,0.173833755218502
"2651","KAZ","ceftriaxone","powder","forinjection250mg",0.774533679751557,1.65721513308305,0.312900759393303,0.0927113361165343
"2652","KAZ","chloramphenicol","2","mlampoule1000mg",0.525789164950895,NA,NA,0.162244838203935
"2653","KAZ","chloramphenicol","powder","forinjection1000mg",0.94646685257967,2.09759397963659,NA,0.162244838203935
"2654","KAZ","ciprofloxacin","2","mg",0.701917525738281,0.0115889170145668,NA,0
"2655","KAZ","clindamycin","1","mlinjection150mg",NA,0.428789929538971,NA,1.40225895876258
"2656","KAZ","cloxacillin","powder","forinjection500mg",0.72069157130188,NA,1.03141361429644,0.139067004174801
"2657","KAZ","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.8026942875507
"2658","KAZ","erythromycin","powder","forinjection500mg",NA,12.8868757201983,NA,NA
"2659","KAZ","fluconazole","1","mlvial2mg",0.701569858227844,0.0115889170145668,NA,0
"2660","KAZ","gentamicin","2","mlvial20mg",NA,1.65721513308305,NA,0.0463556680582672
"2661","KAZ","gentamicin","2","mlvial80mg",NA,0.90393552713621,0.266545091335036,0.0463556680582672
"2662","KAZ","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.82434261480704,3.61574210854484,13.7444555792762
"2663","KAZ","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.80787105427242,9.85057946238177
"2664","KAZ","kanamycin","powder","forinjection1g",NA,NA,NA,0.498323431626372
"2665","KAZ","streptomycin","powder","forinjection1000mg",NA,NA,0.336078593422437,0.0695335020874007
"2666","KAZ","streptomycin","powder","forinjection1000mg",NA,NA,0.336078593422437,0.0695335020874007
"2667","KAZ","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.290615271974291,2.67703983036493,NA,NA
"2668","KAZ","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.300767163279052,5.35407966072986,NA,NA
"2669","KAZ","vancomycin","powder","forinjection250mg",1.05200711983133,0.834402025048809,1.01982469728188,0.32448967640787
"2670","KAZ","metronidazole","100ml","vial500mg",0.710632391333236,0.544679099684639,0.104300253131101,0.00713877288097314
"2671","KEN","amikacin","powder","forinjection1000mg",NA,28.0160192625933,0.646613956962918,0.317428669781796
"2672","KEN","amikacin","powder","forinjection100mg",NA,2.79807494103954,0.387968374177751,0.0587830869966289
"2673","KEN","amikacin","powder","forinjection500mg",NA,14.0138879399963,0.329185287181122,0.164592643590561
"2674","KEN","ampicillin","powder","forinjection1000mg",0.75730250977757,23.9364730250273,1.42255070531842,0.152836026191235
"2675","KEN","ampicillin","powder","forinjection500mg",0.73428305290969,11.9682365125136,0.717153661358873,0.0705397043959547
"2676","KEN","cefazolin","powder","forinjection1000mg",0.948923616769181,NA,0.623100722164267,0.30567205238247
"2677","KEN","cefotaxime","powder","forinjection250mg",0.754057683375357,1.54011687931168,0.176349260989887,0.0705397043959547
"2678","KEN","ceftazidime","powder","forinjection1000mg",1.38567019653674,1.16390512253325,2.08092127968066,0.423238226375728
"2679","KEN","ceftazidime","powder","forinjection250mg",0.879877002782941,2.08092127968066,0.517291165570334,0.423238226375728
"2680","KEN","ceftriaxone","powder","forinjection1000mg",1.00914101108853,0.75242351355685,0.517291165570334,0.176349260989887
"2681","KEN","ceftriaxone","powder","forinjection250mg",0.78574176726654,1.68119628810359,0.317428669781796,0.0940529391946063
"2682","KEN","chloramphenicol","2","mlampoule1000mg",0.533397731407411,NA,NA,0.164592643590561
"2683","KEN","chloramphenicol","powder","forinjection1000mg",0.960162943002937,2.12794774927797,NA,0.164592643590561
"2684","KEN","ciprofloxacin","2","mg",0.712074802642364,0.0117566173993258,NA,0
"2685","KEN","clindamycin","1","mlinjection150mg",NA,0.434994843775054,NA,1.42255070531842
"2686","KEN","cloxacillin","powder","forinjection500mg",0.731120522829272,NA,1.04633894853999,0.141079408791909
"2687","KEN","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.90113441340424
"2688","KEN","erythromycin","powder","forinjection500mg",NA,13.0733585480503,NA,NA
"2689","KEN","fluconazole","1","mlvial2mg",0.711722104120384,0.0117566173993258,NA,0
"2690","KEN","gentamicin","2","mlvial20mg",NA,1.68119628810359,NA,0.0470264695973031
"2691","KEN","gentamicin","2","mlvial80mg",NA,0.917016157147411,0.270402200184493,0.0470264695973031
"2692","KEN","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.87968374177751,3.66806462858964,13.9433482356004
"2693","KEN","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.83403231429482,9.99312478942692
"2694","KEN","kanamycin","powder","forinjection1g",NA,NA,NA,0.505534548171009
"2695","KEN","streptomycin","powder","forinjection1000mg",NA,NA,0.340941904580448,0.0705397043959547
"2696","KEN","streptomycin","powder","forinjection1000mg",NA,NA,0.340941904580448,0.0705397043959547
"2697","KEN","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.294820694522893,2.71577861924426,NA,NA
"2698","KEN","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.305119491364702,5.43155723848851,NA,NA
"2699","KEN","vancomycin","powder","forinjection250mg",1.0672304576586,0.846476452751456,1.03458233114067,0.329185287181122
"2700","KEN","metronidazole","100ml","vial500mg",0.720915778926657,0.552561017768312,0.105809556593932,0.00724207631798468
"2701","KGZ","amikacin","powder","forinjection1000mg",NA,26.0371929583236,0.600942346918926,0.295008061214745
"2702","KGZ","amikacin","powder","forinjection100mg",NA,2.60044142848553,0.360565408151355,0.0546311224471751
"2703","KGZ","amikacin","powder","forinjection500mg",NA,13.0240595914065,0.30593428570418,0.15296714285209
"2704","KGZ","ampicillin","powder","forinjection1000mg",0.703812750486956,22.2457930604897,1.32207316322164,0.142040918362655
"2705","KGZ","ampicillin","powder","forinjection500mg",0.682419202936643,11.1228965302448,0.666499693855536,0.0655573469366101
"2706","KGZ","cefazolin","powder","forinjection1000mg",0.881899283440258,NA,0.579089897940056,0.28408183672531
"2707","KGZ","cefotaxime","powder","forinjection250mg",0.700797112527872,1.43133540811599,0.163893367341525,0.0655573469366101
"2708","KGZ","ceftazidime","powder","forinjection1000mg",1.28779759699828,1.08169622445407,1.93394173463,0.393344081619661
"2709","KGZ","ceftazidime","powder","forinjection250mg",0.817729567013806,1.93394173463,0.480753877535141,0.393344081619661
"2710","KGZ","ceftriaxone","powder","forinjection1000mg",0.937863405275144,0.699278367323841,0.480753877535141,0.163893367341525
"2711","KGZ","ceftriaxone","powder","forinjection250mg",0.7302432875269,1.56245010198921,0.295008061214745,0.0874097959154801
"2712","KGZ","chloramphenicol","2","mlampoule1000mg",0.495722805085667,NA,NA,0.15296714285209
"2713","KGZ","chloramphenicol","powder","forinjection1000mg",0.892344754052158,1.97764663258774,NA,0.15296714285209
"2714","KGZ","ciprofloxacin","2","mg",0.6617795648761,0.010926224489435,NA,0
"2715","KGZ","clindamycin","1","mlinjection150mg",NA,0.404270306109095,NA,1.32207316322164
"2716","KGZ","cloxacillin","powder","forinjection500mg",0.679480048548985,NA,0.972433979559716,0.13111469387322
"2717","KGZ","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.41369377529835
"2718","KGZ","erythromycin","powder","forinjection500mg",NA,12.1499616322517,NA,NA
"2719","KGZ","fluconazole","1","mlvial2mg",0.661451778141417,0.010926224489435,NA,0
"2720","KGZ","gentamicin","2","mlvial20mg",NA,1.56245010198921,NA,0.0437048979577401
"2721","KGZ","gentamicin","2","mlvial80mg",NA,0.852245510175931,0.251303163257005,0.0437048979577401
"2722","KGZ","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.60565408151355,3.40898204070372,12.9585022444699
"2723","KGZ","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.70449102035186,9.28729081601976
"2724","KGZ","kanamycin","powder","forinjection1g",NA,NA,NA,0.469827653045706
"2725","KGZ","streptomycin","powder","forinjection1000mg",NA,NA,0.316860510193615,0.0655573469366101
"2726","KGZ","streptomycin","powder","forinjection1000mg",NA,NA,0.316860510193615,0.0655573469366101
"2727","KGZ","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.273996931521562,2.52395785705949,NA,NA
"2728","KGZ","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.283568304174307,5.04791571411898,NA,NA
"2729","KGZ","vancomycin","powder","forinjection250mg",0.991849880477442,0.786688163239321,0.961507755070281,0.30593428570418
"2730","KGZ","metronidazole","100ml","vial500mg",0.669996085692155,0.513532551003446,0.0983360204049151,0.00673055428549197
"2731","KHM","amikacin","powder","forinjection1000mg",NA,26.2393472662657,0.605608098885697,0.29729852127116
"2732","KHM","amikacin","powder","forinjection100mg",NA,2.62063140972356,0.363364859331418,0.0550552817168815
"2733","KHM","amikacin","powder","forinjection500mg",NA,13.1251791613046,0.308309577614536,0.154154788807268
"2734","KHM","ampicillin","powder","forinjection1000mg",0.709277194358584,22.4185107151141,1.33233781754853,0.143143732463892
"2735","KHM","ampicillin","powder","forinjection500mg",0.687717546038254,11.2092553575571,0.671674436945954,0.0660663380602578
"2736","KHM","cefazolin","powder","forinjection1000mg",0.888746401699275,NA,0.583585986198944,0.286287464927784
"2737","KHM","cefotaxime","powder","forinjection250mg",0.706238142807813,1.4424483809823,0.165165845150645,0.0660663380602578
"2738","KHM","ceftazidime","powder","forinjection1000mg",1.29779613379936,1.09009457799425,1.94895697277761,0.396398028361547
"2739","KHM","ceftazidime","powder","forinjection250mg",0.824078467794626,1.94895697277761,0.484486479108557,0.396398028361547
"2740","KHM","ceftriaxone","powder","forinjection1000mg",0.945145032290048,0.704707605976083,0.484486479108557,0.165165845150645
"2741","KHM","ceftriaxone","powder","forinjection250mg",0.735912939653212,1.57458105710281,0.29729852127116,0.0880884507470104
"2742","KHM","chloramphenicol","2","mlampoule1000mg",0.499571626298983,NA,NA,0.154154788807268
"2743","KHM","chloramphenicol","powder","forinjection1000mg",0.899272971563542,1.99300119815111,NA,0.154154788807268
"2744","KHM","ciprofloxacin","2","mg",0.666917660605616,0.0110110563433763,NA,0
"2745","KHM","clindamycin","1","mlinjection150mg",NA,0.407409084704923,NA,1.33233781754853
"2746","KHM","cloxacillin","powder","forinjection500mg",0.684755571881885,NA,0.979984014560491,0.132132676120516
"2747","KHM","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.46349007356189
"2748","KHM","erythromycin","powder","forinjection500mg",NA,12.2442946538344,NA,NA
"2749","KHM","fluconazole","1","mlvial2mg",0.666587328915314,0.0110110563433763,NA,0
"2750","KHM","gentamicin","2","mlvial20mg",NA,1.57458105710281,NA,0.0440442253735052
"2751","KHM","gentamicin","2","mlvial80mg",NA,0.858862394783352,0.253254295897655,0.0440442253735052
"2752","KHM","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.63364859331418,3.43544957913341,13.0591128232443
"2753","KHM","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.7177247895667,9.35939789186986
"2754","KHM","kanamycin","powder","forinjection1g",NA,NA,NA,0.473475422765181
"2755","KHM","streptomycin","powder","forinjection1000mg",NA,NA,0.319320633957913,0.0660663380602578
"2756","KHM","streptomycin","powder","forinjection1000mg",NA,NA,0.319320633957913,0.0660663380602578
"2757","KHM","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.276124259922847,2.54355401531993,NA,NA
"2758","KHM","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.285769945279645,5.08710803063985,NA,NA
"2759","KHM","vancomycin","powder","forinjection250mg",0.99955066168267,0.792796056723094,0.968972958217114,0.308309577614536
"2760","KHM","metronidazole","100ml","vial500mg",0.675197974975835,0.517519648138686,0.0990995070903867,0.0067828107075198
"2761","KIR","amikacin","powder","forinjection1000mg",NA,24.6442069376293,0.568792019122792,0.279225173023916
"2762","KIR","amikacin","powder","forinjection100mg",NA,2.46131819184044,0.341275211473675,0.0517083653747993
"2763","KIR","amikacin","powder","forinjection500mg",NA,12.3272743053521,0.289566846098876,0.144783423049438
"2764","KIR","ampicillin","powder","forinjection1000mg",0.666158871123539,21.0556463806183,1.25134244207014,0.134441749974478
"2765","KIR","ampicillin","powder","forinjection500mg",0.645909875242767,10.5278231903091,0.630842057572551,0.0620500384497591
"2766","KIR","cefazolin","powder","forinjection1000mg",0.834717800572309,NA,0.548108672972872,0.268883499948956
"2767","KIR","cefotaxime","powder","forinjection250mg",0.66330456935485,1.35475917281974,0.155125096124398,0.0620500384497591
"2768","KIR","ceftazidime","powder","forinjection1000mg",1.21890061363399,1.02382563442103,1.83047613426789,0.372300230698555
"2769","KIR","ceftazidime","powder","forinjection250mg",0.77398115460307,1.83047613426789,0.455033615298233,0.372300230698555
"2770","KIR","ceftriaxone","powder","forinjection1000mg",0.887687850062253,0.66186707679743,0.455033615298233,0.155125096124398
"2771","KIR","ceftriaxone","powder","forinjection250mg",0.691175378291867,1.47885924971926,0.279225173023916,0.0827333845996788
"2772","KIR","chloramphenicol","2","mlampoule1000mg",0.469201707410928,NA,NA,0.144783423049438
"2773","KIR","chloramphenicol","powder","forinjection1000mg",0.844604440031971,1.87184282656773,NA,0.144783423049438
"2774","KIR","ciprofloxacin","2","mg",0.626374454804168,0.0103416730749598,NA,0
"2775","KIR","clindamycin","1","mlinjection150mg",NA,0.382641903773514,NA,1.25134244207014
"2776","KIR","cloxacillin","powder","forinjection500mg",0.643127965185603,NA,0.920408903671427,0.124100076899518
"2777","KIR","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.07056209500143
"2778","KIR","erythromycin","powder","forinjection500mg",NA,11.4999404593554,NA,NA
"2779","KIR","fluconazole","1","mlvial2mg",0.626064204611919,0.0103416730749598,NA,0
"2780","KIR","gentamicin","2","mlvial20mg",NA,1.47885924971926,NA,0.0413666922998394
"2781","KIR","gentamicin","2","mlvial80mg",NA,0.806650499846868,0.237858480724077,0.0413666922998394
"2782","KIR","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.41275211473675,3.22660199938747,12.2652242669024
"2783","KIR","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.61330099969374,8.79042211371587
"2784","KIR","kanamycin","powder","forinjection1g",NA,NA,NA,0.444691942223273
"2785","KIR","streptomycin","powder","forinjection1000mg",NA,NA,0.299908519173836,0.0620500384497591
"2786","KIR","streptomycin","powder","forinjection1000mg",NA,NA,0.299908519173836,0.0620500384497591
"2787","KIR","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.259338135700768,2.38892648031573,NA,NA
"2788","KIR","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.268397441314433,4.77785296063145,NA,NA
"2789","KIR","vancomycin","powder","forinjection250mg",0.93878605672563,0.744600461397109,0.910067230596467,0.289566846098876
"2790","KIR","metronidazole","100ml","vial500mg",0.634151392956538,0.486058634523113,0.0930750576746386,0.00637047061417527
"2791","KNA","amikacin","powder","forinjection1000mg",NA,24.937162239636,0.575553471749888,0.282544431586308
"2792","KNA","amikacin","powder","forinjection100mg",NA,2.49057684139042,0.345332083049933,0.0523230428863534
"2793","KNA","amikacin","powder","forinjection500mg",NA,12.4738134241067,0.293009040163579,0.14650452008179
"2794","KNA","ampicillin","powder","forinjection1000mg",0.674077761504891,21.3059430633231,1.26621763784975,0.136039911504519
"2795","KNA","ampicillin","powder","forinjection500mg",0.653588057910595,10.6529715316616,0.638341123213512,0.0627876514636241
"2796","KNA","cefazolin","powder","forinjection1000mg",0.844640416705826,NA,0.554624254595346,0.272079823009038
"2797","KNA","cefotaxime","powder","forinjection250mg",0.671189529537564,1.37086372362246,0.15696912865906,0.0627876514636241
"2798","KNA","ceftazidime","powder","forinjection1000mg",1.23339016074285,1.0359962491498,1.85223571817691,0.376725908781745
"2799","KNA","ceftazidime","powder","forinjection250mg",0.783181770531515,1.85223571817691,0.46044277739991,0.376725908781745
"2800","KNA","ceftriaxone","powder","forinjection1000mg",0.898240141838606,0.669734948945324,0.46044277739991,0.15696912865906
"2801","KNA","ceftriaxone","powder","forinjection250mg",0.699391649653309,1.49643902654971,0.282544431586308,0.0837168686181655
"2802","KNA","chloramphenicol","2","mlampoule1000mg",0.474779291150771,NA,NA,0.14650452008179
"2803","KNA","chloramphenicol","powder","forinjection1000mg",0.854644582505697,1.89409415248599,NA,0.14650452008179
"2804","KNA","ciprofloxacin","2","mg",0.633820412308131,0.0104646085772707,NA,0
"2805","KNA","clindamycin","1","mlinjection150mg",NA,0.387190517359015,NA,1.26621763784975
"2806","KNA","cloxacillin","powder","forinjection500mg",0.650773078203309,NA,0.931350163377091,0.125575302927248
"2807","KNA","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.14272523485789
"2808","KNA","erythromycin","powder","forinjection500mg",NA,11.636644737925,NA,NA
"2809","KNA","fluconazole","1","mlvial2mg",0.633506474050813,0.0104646085772707,NA,0
"2810","KNA","gentamicin","2","mlvial20mg",NA,1.49643902654971,NA,0.0418584343090827
"2811","KNA","gentamicin","2","mlvial80mg",NA,0.816239469027114,0.240685997277226,0.0418584343090827
"2812","KNA","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.45332083049933,3.26495787610845,12.411025772643
"2813","KNA","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.63247893805423,8.89491729068008
"2814","KNA","kanamycin","powder","forinjection1g",NA,NA,NA,0.449978168822639
"2815","KNA","streptomycin","powder","forinjection1000mg",NA,NA,0.30347364874085,0.0627876514636241
"2816","KNA","streptomycin","powder","forinjection1000mg",NA,NA,0.30347364874085,0.0627876514636241
"2817","KNA","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.262420989292217,2.41732458134953,NA,NA
"2818","KNA","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.271587986405906,4.83464916269906,NA,NA
"2819","KNA","vancomycin","powder","forinjection250mg",0.949945772818901,0.753451817563489,0.92088555479982,0.293009040163579
