"","Country (ISO3 Code)","WHO-CHOICE Region","Gram stain","Antibiotic Class","Syndrome","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Excess LOS","Low 95% UI Bound Excess LOS","High 95% UI Bound Excess LOS"
"1649","KIR","WPRO B","gn","carbapenems","RTI","wbregion",2,3.02332784768788,-30.3121809457352,35.0926874246679
"1650","KIR","WPRO B","tb","mdr","RTI","wbregion",1,13.1472769200765,-0.957757706101753,27.1885278108823
"1651","KIR","WPRO B","gp","penicillins","RTI","wbregion",2,0.748060229837587,-5.84163907753791,7.16884165905641
"1652","KIR","WPRO B","gp","penicillins","SSI","global",2,7.63169470146137,4.29320415052878,11.2234938694856
"1653","KIR","WPRO B","gp","penicillins","SSTI","whoc",1,19.0922393800003,5.81464920976269,33.2203227715069
"1654","KIR","WPRO B","gn","3g cephalosporins","UTI","wbregion",2,4.45527138376885,3.42897467163346,5.51843570899062
"1655","KIR","WPRO B","gn","carbapenems","UTI","global",2,9.88935519874444,0.824623777254748,18.8238889281572
"1656","KIR","WPRO B","gp","glycopeptides","UTI","global",1,1.78909402448898,-47.6887022130909,55.3977611573853
"1657","KNA","AMRO B","gp","penicillins","B-J","whoc",1,12.7432389160557,-15.7204462536601,41.6860684175652
"1658","KNA","AMRO B","gn","3g cephalosporins","BSI","whoc",2,11.1319687617847,-0.147524043131203,21.9145211813278
"1659","KNA","AMRO B","gn","carbapenems","BSI","whoc",2,0.191646541205262,-14.5480200402895,14.9832954093549
"1660","KNA","AMRO B","gp","glycopeptides","BSI","income",14,7.41300597772712,4.93077844724422,9.82204590528798
"1661","KNA","AMRO B","gp","penicillins","BSI","income",25,3.33595315366236,2.18720265423338,4.52884861784359
"1662","KNA","AMRO B","gn","3g cephalosporins","COL/INF","whoc",4,10.9424360609417,4.73968448092202,16.9404195679584
"1663","KNA","AMRO B","gn","carbapenems","COL/INF","whoc",1,3.14856841805326,-1.90277622933489,8.50426497114194
"1664","KNA","AMRO B","gp","glycopeptides","COL/INF","income",7,5.12225315636233,-0.0744022351575738,10.508712388387
"1665","KNA","AMRO B","gp","penicillins","COL/INF","whoc",1,1.00647173351344,0.816708043082785,1.21412466689776
"1666","KNA","AMRO B","gn","3g cephalosporins","RTI","income",6,-1.05233832094041,-4.25659460897303,2.16303074808961
"1667","KNA","AMRO B","gn","carbapenems","RTI","income",3,1.24652305917047,-8.59376229656304,11.2092771689982
"1668","KNA","AMRO B","tb","mdr","RTI","income",3,150.728038842598,-64.1275696729649,365.80355039602
"1669","KNA","AMRO B","gp","penicillins","RTI","income",12,2.46634060341678,0.575288087873472,4.39109202361438
"1670","KNA","AMRO B","gp","penicillins","SSI","income",2,7.58067868786762,4.15240939295976,10.7983142877226
"1671","KNA","AMRO B","gp","penicillins","SSTI","income",1,9.21872813504688,3.9469296529082,14.1298490454898
"1672","KNA","AMRO B","gn","3g cephalosporins","UTI","income",4,3.61732073813643,1.79092491598313,5.30401418918157
"1673","KNA","AMRO B","gn","carbapenems","UTI","income",2,9.72780387679799,1.11216676109517,18.8380655786456
"1674","KNA","AMRO B","gp","glycopeptides","UTI","income",1,1.32765393808412,-48.1412667904511,51.6489665396212
"1675","KOR","WPRO B","gp","penicillins","B-J","income",1,0.526389778995958,-6.00156329059354,7.47618754191645
"1676","KOR","WPRO B","gn","3g cephalosporins","BSI","whoc",3,9.70783290604755,6.29944188153941,13.4228117180143
"1677","KOR","WPRO B","gn","carbapenems","BSI","whoc",1,5.95767593815902,-0.367677755834191,12.0323170512079
"1678","KOR","WPRO B","gp","glycopeptides","BSI","whoc",1,2.22009243439559,-10.4794467381387,14.95685807362
"1679","KOR","WPRO B","gp","penicillins","BSI","whoc",4,16.9365166811499,7.93802432562266,25.6318389569022
"1680","KOR","WPRO B","gn","3g cephalosporins","COL/INF","income",6,15.7405525107273,8.59312115322536,22.9155648890011
"1681","KOR","WPRO B","gn","carbapenems","COL/INF","whoc",4,5.10577003350145,-0.0308515138658133,9.91633729430064
"1682","KOR","WPRO B","gp","glycopeptides","COL/INF","income",7,5.29912068608708,0.129427505207219,10.9393586645801
"1683","KOR","WPRO B","gp","penicillins","COL/INF","whoc",1,9.90680922574712,-63.2891445238242,87.7641570537855
"1684","KOR","WPRO B","gn","3g cephalosporins","RTI","whoc",1,11.7947885715052,6.43300039113245,17.3993961349398
"1685","KOR","WPRO B","gn","carbapenems","RTI","income",3,1.36470497455319,-8.79336497497034,11.3160125451359
"1686","KOR","WPRO B","tb","mdr","RTI","income",3,146.523136622421,-53.574449121681,361.41981636157
"1687","KOR","WPRO B","gp","penicillins","RTI","income",12,2.47300562545224,0.505254568625826,4.41174506392219
"1688","KOR","WPRO B","gp","penicillins","SSI","income",2,7.58764211480964,4.2139431198908,10.7170188866585
"1689","KOR","WPRO B","gp","penicillins","SSTI","whoc",1,19.1749083709549,6.59105795602026,32.9322143830269
"1690","KOR","WPRO B","gn","3g cephalosporins","UTI","income",4,3.60830274190728,1.80949184970091,5.45219691963086
"1691","KOR","WPRO B","gn","carbapenems","UTI","income",2,9.71728710881145,0.166370796322124,18.5604940743869
"1692","KOR","WPRO B","gp","glycopeptides","UTI","income",1,2.44727142552551,-47.8406898803124,51.2914717338006
"1693","KWT","EMRO E","gp","penicillins","B-J","income",1,0.368556261903376,-6.01463073883205,7.516932380667
"1694","KWT","EMRO E","gn","3g cephalosporins","BSI","income",24,4.28545072448502,2.3804544353194,6.51291327503706
"1695","KWT","EMRO E","gn","carbapenems","BSI","income",10,6.59091950832425,1.8548554504679,11.3548509736787
"1696","KWT","EMRO E","gp","glycopeptides","BSI","income",14,7.392532751166,4.84034140276921,9.8781675201525
"1697","KWT","EMRO E","gp","penicillins","BSI","income",25,3.33638857490122,2.14812031861509,4.6013555388972
"1698","KWT","EMRO E","gn","3g cephalosporins","COL/INF","income",6,15.6397626773675,8.44155753626108,23.3504229958825
"1699","KWT","EMRO E","gn","carbapenems","COL/INF","income",14,7.91198360127885,4.49406070780679,11.5185885844926
"1700","KWT","EMRO E","gp","glycopeptides","COL/INF","income",7,5.27343921967836,-0.0545364315597092,10.7234179320459
"1701","KWT","EMRO E","gp","penicillins","COL/INF","income",13,1.32883009494961,0.97152291009902,1.67350294074908
"1702","KWT","EMRO E","gn","3g cephalosporins","RTI","income",6,-1.08421292468546,-4.30210307724953,1.97168790216146
"1703","KWT","EMRO E","gn","carbapenems","RTI","income",3,1.65429001684267,-8.67107349595552,11.1348865199382
"1704","KWT","EMRO E","tb","mdr","RTI","income",3,153.715016537831,-67.4775083769024,364.375666001475
"1705","KWT","EMRO E","gp","penicillins","RTI","income",12,2.52587560973921,0.542919390971106,4.26081180084436
"1706","KWT","EMRO E","gp","penicillins","SSI","income",2,7.63625062634892,4.3342145288302,10.8675526893675
"1707","KWT","EMRO E","gp","penicillins","SSTI","income",1,9.35850902775467,4.22444124397585,14.6985178398237
"1708","KWT","EMRO E","gn","3g cephalosporins","UTI","income",4,3.59655950200381,1.91614601559402,5.41226123733679
"1709","KWT","EMRO E","gn","carbapenems","UTI","income",2,9.63119762138631,0.131906954668228,19.3718955021937
"1710","KWT","EMRO E","gp","glycopeptides","UTI","income",1,2.76366212209245,-48.7601080573329,55.2635789686046
"1711","LAO","WPRO B","gp","penicillins","B-J","income",1,6.09783965156177,3.69701676536673,8.58024782544613
"1712","LAO","WPRO B","gn","3g cephalosporins","BSI","whoc",3,9.99550227133997,6.53714304121995,13.6745275131476
"1713","LAO","WPRO B","gn","carbapenems","BSI","whoc",1,6.05954465451651,-0.205505692901793,12.1073176020781
"1714","LAO","WPRO B","gp","glycopeptides","BSI","whoc",1,2.15287993641546,-10.2429290181983,14.5228731499213
"1715","LAO","WPRO B","gp","penicillins","BSI","whoc",4,16.9055673945113,8.82997881625713,25.044701543936
"1716","LAO","WPRO B","gn","3g cephalosporins","COL/INF","income",1,3.98968246794352,3.59031068422757,4.36903895164462
"1717","LAO","WPRO B","gn","carbapenems","COL/INF","whoc",4,4.98080996538064,0.0812680125140931,10.2175774448268
"1718","LAO","WPRO B","gp","glycopeptides","COL/INF","wbregion",1,8.29608012615489,-1.92323296740888,19.1163435725157
"1719","LAO","WPRO B","gp","penicillins","COL/INF","whoc",1,9.40142662769312,-60.8347261126742,80.0547048102104
"1720","LAO","WPRO B","gn","3g cephalosporins","RTI","whoc",1,11.874841097333,6.70904912435421,17.218494238232
"1721","LAO","WPRO B","gn","carbapenems","RTI","wbregion",2,3.65550121961727,-29.5142751985658,36.8786897197951
"1722","LAO","WPRO B","tb","mdr","RTI","wbregion",1,12.9239228673146,-0.865749620372315,26.6785180370092
"1723","LAO","WPRO B","gp","penicillins","RTI","wbregion",2,0.694202910283215,-5.98229113257568,7.39882895047847
"1724","LAO","WPRO B","gp","penicillins","SSI","global",2,7.6855766373121,4.34542019470179,11.061732427982
"1725","LAO","WPRO B","gp","penicillins","SSTI","whoc",1,18.9927287713583,4.98846694101351,32.3309718154084
"1726","LAO","WPRO B","gn","3g cephalosporins","UTI","wbregion",2,4.37592043514566,3.25581516976571,5.47206710108945
"1727","LAO","WPRO B","gn","carbapenems","UTI","global",2,9.75169404940109,0.624084592834504,19.3936643427606
"1728","LAO","WPRO B","gp","glycopeptides","UTI","global",1,1.12275176730516,-49.6991761204704,52.1608543782106
"1729","LBN","EMRO E","gp","penicillins","B-J","income",1,12.3380145947886,-16.6812492017627,38.9657749031063
"1730","LBN","EMRO E","gn","3g cephalosporins","BSI","income",13,5.04439055489603,2.07896144223811,7.75280690335318
"1731","LBN","EMRO E","gn","carbapenems","BSI","income",3,-2.58932008779004,-16.0158332792029,10.716898988531
"1732","LBN","EMRO E","gp","glycopeptides","BSI","global",14,7.44557173239589,4.8681619334024,10.0908550691285
"1733","LBN","EMRO E","gp","penicillins","BSI","income",6,5.74900260087006,1.35927884972339,10.3073065745897
"1734","LBN","EMRO E","gn","3g cephalosporins","COL/INF","income",6,9.55753464730891,6.73350389742527,12.585404885167
"1735","LBN","EMRO E","gn","carbapenems","COL/INF","income",7,2.99830866247937,1.73852410152284,4.41232227155704
"1736","LBN","EMRO E","gp","glycopeptides","COL/INF","global",7,5.23021454605206,-0.48940569864284,10.8693246292601
"1737","LBN","EMRO E","gp","penicillins","COL/INF","income",1,0.998635876062094,0.792240692138533,1.2211332148714
"1738","LBN","EMRO E","gn","3g cephalosporins","RTI","income",7,0.510186119476369,-3.04235294810939,3.87290376433901
"1739","LBN","EMRO E","gn","carbapenems","RTI","income",1,43.6450502486143,-35.2420778237025,129.74641270423
"1740","LBN","EMRO E","tb","mdr","RTI","global",3,149.500324816147,-60.0245446407547,362.600438988531
"1741","LBN","EMRO E","gp","penicillins","RTI","income",3,1.47601559034791,0.0979998825445622,2.76384186992917
"1742","LBN","EMRO E","gp","penicillins","SSI","global",2,7.53674984537531,4.17226102395135,10.8649253904614
"1743","LBN","EMRO E","gp","penicillins","SSTI","income",2,11.9603497801636,4.11532830200587,20.4645613015285
"1744","LBN","EMRO E","gn","3g cephalosporins","UTI","global",4,3.63040365317032,1.81478593476664,5.39356063755281
"1745","LBN","EMRO E","gn","carbapenems","UTI","wbregion",1,5.83765354770266,-1.78017406909003,13.0147738487666
"1746","LBN","EMRO E","gp","glycopeptides","UTI","global",1,1.8861640161532,-48.2557192101766,50.8076231646405
"1747","LBR","AFRO D","gp","penicillins","B-J","global",3,4.85620331522447,0.84133564054573,8.55789942452838
"1748","LBR","AFRO D","gn","3g cephalosporins","BSI","global",29,5.00424222701531,3.16287900890797,6.90152778189726
"1749","LBR","AFRO D","gn","carbapenems","BSI","global",13,5.68543113599518,1.07328327748934,9.88153657548012
"1750","LBR","AFRO D","gp","glycopeptides","BSI","global",14,7.41455945818949,4.89273873822968,9.76258017105742
"1751","LBR","AFRO D","gp","penicillins","BSI","wbregion",1,19.0732652444586,15.4429112161803,22.7831107489014
"1752","LBR","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,3.99867422918827,3.59460147755859,4.41310718154407
"1753","LBR","AFRO D","gn","carbapenems","COL/INF","global",21,6.23136843566629,3.93638405765615,8.58725743139503
"1754","LBR","AFRO D","gp","glycopeptides","COL/INF","global",7,5.10326677175431,-0.224881798975996,10.3380220975855
"1755","LBR","AFRO D","gp","penicillins","COL/INF","global",14,1.31745699364839,0.978528735924775,1.63725364074217
"1756","LBR","AFRO D","gn","3g cephalosporins","RTI","global",7,0.540424163396264,-2.61388341614745,3.87438793559237
"1757","LBR","AFRO D","gn","carbapenems","RTI","global",4,2.18741258165702,-7.4231667614165,12.2499056216162
"1758","LBR","AFRO D","tb","mdr","RTI","global",3,149.465102989892,-71.8583257259703,369.850033572235
"1759","LBR","AFRO D","gp","penicillins","RTI","global",13,2.24305826439162,0.448979761425417,4.14003104689568
"1760","LBR","AFRO D","gp","penicillins","SSI","global",2,7.68276979901159,4.34077526003632,11.0334123587367
"1761","LBR","AFRO D","gp","penicillins","SSTI","global",2,11.7869778667221,2.97362113835255,19.8065472851111
"1762","LBR","AFRO D","gn","3g cephalosporins","UTI","global",4,3.61164758505653,1.9127280029142,5.21811717353851
"1763","LBR","AFRO D","gn","carbapenems","UTI","global",2,9.77780497051376,0.285431025851333,18.8008674013252
"1764","LBR","AFRO D","gp","glycopeptides","UTI","global",1,1.85154870315151,-49.0035894406635,51.3178590656699
"1765","LBY","EMRO E","gp","penicillins","B-J","income",1,12.1549353405602,-14.0657296540657,40.1464675987205
"1766","LBY","EMRO E","gn","3g cephalosporins","BSI","income",13,5.07300433519971,2.4464339953904,7.75338898322073
"1767","LBY","EMRO E","gn","carbapenems","BSI","income",3,-2.94442592983996,-16.0185842590942,10.5936937701514
"1768","LBY","EMRO E","gp","glycopeptides","BSI","global",14,7.43973843665346,4.97665574515662,9.83338483093086
"1769","LBY","EMRO E","gp","penicillins","BSI","income",6,5.78338524188231,1.38088385170677,10.340171038317
"1770","LBY","EMRO E","gn","3g cephalosporins","COL/INF","income",6,9.55878829995605,6.85546205706567,12.2852447201755
"1771","LBY","EMRO E","gn","carbapenems","COL/INF","income",7,3.01420857907652,1.69092929438122,4.36997164989809
"1772","LBY","EMRO E","gp","glycopeptides","COL/INF","global",7,5.03786605522661,-0.386906909551477,10.416118684864
"1773","LBY","EMRO E","gp","penicillins","COL/INF","income",1,0.997792016562301,0.796615410010432,1.20958053272834
"1774","LBY","EMRO E","gn","3g cephalosporins","RTI","income",7,0.556517170814404,-2.68920078322569,3.88627380982547
"1775","LBY","EMRO E","gn","carbapenems","RTI","income",1,44.4707391124008,-40.7680743823254,127.929609628984
"1776","LBY","EMRO E","tb","mdr","RTI","global",3,144.498627919464,-56.6825409696087,354.991522232631
"1777","LBY","EMRO E","gp","penicillins","RTI","income",3,1.42679797859619,0.0299090510076061,2.75461887146145
"1778","LBY","EMRO E","gp","penicillins","SSI","global",2,7.55928422928972,4.02717613011809,10.8868273512328
"1779","LBY","EMRO E","gp","penicillins","SSTI","income",2,11.8925706645914,3.49361411851025,20.7976227482818
"1780","LBY","EMRO E","gn","3g cephalosporins","UTI","global",4,3.59937759798759,1.81288055282867,5.44321404048673
"1781","LBY","EMRO E","gn","carbapenems","UTI","wbregion",1,6.05862786107244,-0.974852335687019,13.3490872789543
"1782","LBY","EMRO E","gp","glycopeptides","UTI","global",1,1.81705915878281,-50.2144602297656,51.6176529293858
"1783","LCA","AMRO B","gp","penicillins","B-J","whoc",1,12.9021312625616,-16.0218995437297,41.0553143091914
"1784","LCA","AMRO B","gn","3g cephalosporins","BSI","whoc",2,11.0186808511486,0.480748198660066,21.913412591319
"1785","LCA","AMRO B","gn","carbapenems","BSI","whoc",2,-0.0994074550707871,-14.7391084684924,14.608025090536
"1786","LCA","AMRO B","gp","glycopeptides","BSI","global",14,7.42438059117981,5.00880318557505,9.97629742901419
"1787","LCA","AMRO B","gp","penicillins","BSI","income",6,5.74558906241862,1.5956563104169,10.244974560694
"1788","LCA","AMRO B","gn","3g cephalosporins","COL/INF","whoc",4,11.0426596997264,5.27352203149052,16.8299258841361
"1789","LCA","AMRO B","gn","carbapenems","COL/INF","whoc",1,2.95895842779055,-2.60473319003429,8.22669932923139
"1790","LCA","AMRO B","gp","glycopeptides","COL/INF","global",7,5.18192948935365,-0.396617182097327,10.45202385009
"1791","LCA","AMRO B","gp","penicillins","COL/INF","whoc",1,0.99546112846072,0.781238350957819,1.20628681776149
"1792","LCA","AMRO B","gn","3g cephalosporins","RTI","income",7,0.494498399630706,-2.84419748911341,3.93547345694991
"1793","LCA","AMRO B","gn","carbapenems","RTI","income",1,44.5135342759861,-41.7259868458741,126.621887616525
"1794","LCA","AMRO B","tb","mdr","RTI","global",3,138.878439763638,-71.3654776088228,347.925183659979
"1795","LCA","AMRO B","gp","penicillins","RTI","income",3,1.42561018373189,-0.00825886955696461,2.86928071984724
"1796","LCA","AMRO B","gp","penicillins","SSI","global",2,7.52879215885584,3.85173854433137,11.1355431126245
"1797","LCA","AMRO B","gp","penicillins","SSTI","income",2,11.9143819667915,3.20876293679153,20.5847797423318
"1798","LCA","AMRO B","gn","3g cephalosporins","UTI","global",4,3.62035797665679,1.74315882204983,5.55080800482542
"1799","LCA","AMRO B","gn","carbapenems","UTI","global",2,9.80451787486814,0.531328534774219,19.0501031769197
"1800","LCA","AMRO B","gp","glycopeptides","UTI","global",1,1.60830732409665,-48.3179702892659,53.7215862511572
"1801","LKA","SEARO B","gp","penicillins","B-J","income",1,12.4861929978333,-16.8796784518483,40.0430302903261
"1802","LKA","SEARO B","gn","3g cephalosporins","BSI","whoc",2,9.24385302386231,3.88412901959569,14.6436424816389
"1803","LKA","SEARO B","gn","carbapenems","BSI","whoc",1,-20.2547273827489,-54.4585554708125,14.3523671768959
"1804","LKA","SEARO B","gp","glycopeptides","BSI","global",14,7.44506897713184,5.09430049878083,9.75737163860563
"1805","LKA","SEARO B","gp","penicillins","BSI","income",6,5.76362232561729,1.09328896618277,10.4661358232507
"1806","LKA","SEARO B","gn","3g cephalosporins","COL/INF","whoc",2,7.81371274789276,4.98748630460811,10.604333014442
"1807","LKA","SEARO B","gn","carbapenems","COL/INF","income",7,3.02366150638812,1.81098317826393,4.31618673135931
"1808","LKA","SEARO B","gp","glycopeptides","COL/INF","global",7,5.26072133019702,-0.317429950721708,10.6185041214049
"1809","LKA","SEARO B","gp","penicillins","COL/INF","income",1,0.999231776298219,0.797128184723861,1.2046798238511
"1810","LKA","SEARO B","gn","3g cephalosporins","RTI","income",7,0.547870446622664,-2.99043918839311,3.88108191108192
"1811","LKA","SEARO B","gn","carbapenems","RTI","whoc",1,44.3882229696162,-36.9943513827165,127.551982460453
"1812","LKA","SEARO B","tb","mdr","RTI","global",3,145.15616624743,-69.1302529693136,348.50897919031
"1813","LKA","SEARO B","gp","penicillins","RTI","whoc",1,-3.30057348846725,-9.43728174865705,3.06792554201228
"1814","LKA","SEARO B","gp","penicillins","SSI","global",2,7.48843907414264,4.10183363723543,10.8550461631251
"1815","LKA","SEARO B","gp","penicillins","SSTI","income",2,12.056076984968,3.5406161180281,20.3052418035293
"1816","LKA","SEARO B","gn","3g cephalosporins","UTI","global",4,3.62140728927609,1.97729840763029,5.34650842378783
"1817","LKA","SEARO B","gn","carbapenems","UTI","global",2,9.68746633049211,0.291909725243105,19.1489585773437
"1818","LKA","SEARO B","gp","glycopeptides","UTI","global",1,1.76520875358241,-47.7829485504314,53.8823292495045
"1819","LSO","AFRO E","gp","penicillins","B-J","income",1,6.05094670082952,3.62312030054163,8.49885488024056
"1820","LSO","AFRO E","gn","3g cephalosporins","BSI","global",29,4.96561906703611,3.16254740027599,6.8929551118627
"1821","LSO","AFRO E","gn","carbapenems","BSI","global",13,5.75036086116254,1.46329355051784,9.936524404751
"1822","LSO","AFRO E","gp","glycopeptides","BSI","global",14,7.45605080588578,5.10830397638147,9.91285055223647
"1823","LSO","AFRO E","gp","penicillins","BSI","whoc",1,18.964577059367,15.3485040347219,22.4684788997818
"1824","LSO","AFRO E","gn","3g cephalosporins","COL/INF","income",1,4.00715981477467,3.5888599562693,4.39561633379738
"1825","LSO","AFRO E","gn","carbapenems","COL/INF","global",21,6.30764855465783,3.97934346522059,8.76916304231337
"1826","LSO","AFRO E","gp","glycopeptides","COL/INF","global",7,5.10023335303822,-0.446523474986533,10.3002213727088
"1827","LSO","AFRO E","gp","penicillins","COL/INF","global",14,1.31596331545173,0.999842137289353,1.62141507897046
"1828","LSO","AFRO E","gn","3g cephalosporins","RTI","global",7,0.592077658295688,-2.60624669730903,3.81029590572456
"1829","LSO","AFRO E","gn","carbapenems","RTI","global",4,2.22819188006173,-7.86958664489847,12.207427086496
"1830","LSO","AFRO E","tb","mdr","RTI","global",3,140.456086473163,-63.8290063915111,358.518940570861
"1831","LSO","AFRO E","gp","penicillins","RTI","global",13,2.21583174639173,0.469141922691549,4.05413975973059
"1832","LSO","AFRO E","gp","penicillins","SSI","global",2,7.7028231107355,4.26315817124967,11.2474879858296
"1833","LSO","AFRO E","gp","penicillins","SSTI","global",2,12.0000158084835,3.48900631061375,20.4667474779649
"1834","LSO","AFRO E","gn","3g cephalosporins","UTI","global",4,3.64248309760792,1.89637362161519,5.38445119860722
"1835","LSO","AFRO E","gn","carbapenems","UTI","global",2,9.75480905190375,0.0657376667587319,18.9951817989667
"1836","LSO","AFRO E","gp","glycopeptides","UTI","global",1,1.39954993342161,-47.971516169229,53.8353818022543
"1837","LTU","EURO C","gp","penicillins","B-J","income",1,0.395881416800466,-5.94080803002209,7.03185964300223
"1838","LTU","EURO C","gn","3g cephalosporins","BSI","income",24,4.25053160016745,2.27105526839356,6.32427142817594
"1839","LTU","EURO C","gn","carbapenems","BSI","income",10,6.53864002186717,1.94922532402855,11.0451656022919
"1840","LTU","EURO C","gp","glycopeptides","BSI","income",14,7.41097516340235,4.96944674401924,9.8919613613144
"1841","LTU","EURO C","gp","penicillins","BSI","income",25,3.32388289971296,2.09196336965843,4.57089192413827
"1842","LTU","EURO C","gn","3g cephalosporins","COL/INF","income",6,15.7749126491542,8.12097205512529,23.0801225890305
"1843","LTU","EURO C","gn","carbapenems","COL/INF","whoc",1,12.781508517128,3.65605299011484,22.4412537922388
"1844","LTU","EURO C","gp","glycopeptides","COL/INF","income",7,5.19856134036486,-0.277131052181494,10.5745880918467
"1845","LTU","EURO C","gp","penicillins","COL/INF","income",13,1.33359591629307,0.961879928545076,1.72375633290895
"1846","LTU","EURO C","gn","3g cephalosporins","RTI","income",6,-1.07170831848977,-4.14192817890384,1.82378462361612
"1847","LTU","EURO C","gn","carbapenems","RTI","income",3,1.57093218841923,-7.45998652155786,11.8599659298704
"1848","LTU","EURO C","tb","mdr","RTI","whoc",1,365.729114111613,312.483430328553,422.851679005209
"1849","LTU","EURO C","gp","penicillins","RTI","income",12,2.45682384736008,0.598781746448838,4.30176146316752
"1850","LTU","EURO C","gp","penicillins","SSI","income",2,7.62048198733322,4.40529202230051,11.1398662426559
"1851","LTU","EURO C","gp","penicillins","SSTI","income",1,9.35430467695369,4.01059642361904,14.54664650132
"1852","LTU","EURO C","gn","3g cephalosporins","UTI","income",4,3.62330262641363,1.65660754782948,5.42978112947975
"1853","LTU","EURO C","gn","carbapenems","UTI","income",2,9.7264097395336,0.217927150198414,19.2394395695289
"1854","LTU","EURO C","gp","glycopeptides","UTI","income",1,1.86433992611336,-49.3524555451981,50.1097409956375
"1855","LUX","EURO A","gp","penicillins","B-J","income",1,0.501670945925431,-6.15401301684153,7.39229260378661
"1856","LUX","EURO A","gn","3g cephalosporins","BSI","whoc",13,4.40822069826089,1.70921983076403,7.28143858627291
"1857","LUX","EURO A","gn","carbapenems","BSI","whoc",5,7.21599635427635,2.16585604341088,12.9468794783833
"1858","LUX","EURO A","gp","glycopeptides","BSI","whoc",2,15.3538466092726,1.53672886475804,29.2013820628621
"1859","LUX","EURO A","gp","penicillins","BSI","whoc",6,3.32956562779679,-4.55577694036023,10.9777556441166
"1860","LUX","EURO A","gn","3g cephalosporins","COL/INF","income",6,15.5991086115974,8.23709989791205,23.0923646557621
"1861","LUX","EURO A","gn","carbapenems","COL/INF","whoc",1,6.08803133494496,-2.32080191874565,14.9877139951168
"1862","LUX","EURO A","gp","glycopeptides","COL/INF","whoc",1,10.9529515889585,-1.74939705641942,23.2132659180354
"1863","LUX","EURO A","gp","penicillins","COL/INF","whoc",2,11.0156663167282,10.2194161353814,11.8542972984637
"1864","LUX","EURO A","gn","3g cephalosporins","RTI","income",6,-1.09789629680562,-4.06365569052779,1.89495220105774
"1865","LUX","EURO A","gn","carbapenems","RTI","whoc",2,6.1917986219238,-3.34814707245303,15.9673389300973
"1866","LUX","EURO A","tb","mdr","RTI","whoc",1,67.4586474575204,2.16412240957736,127.679140950002
"1867","LUX","EURO A","gp","penicillins","RTI","whoc",3,12.4052876660542,6.8230216416063,18.3645226155904
"1868","LUX","EURO A","gp","penicillins","SSI","income",2,7.52502633449129,4.12404939406461,10.6276688513028
"1869","LUX","EURO A","gp","penicillins","SSTI","income",1,9.1515170729473,3.61817483277242,14.5916431198353
"1870","LUX","EURO A","gn","3g cephalosporins","UTI","whoc",1,4.09763355314823,3.63579270052196,4.54925159739994
"1871","LUX","EURO A","gn","carbapenems","UTI","whoc",1,5.98871670878184,-1.61044096390376,13.489331702817
"1872","LUX","EURO A","gp","glycopeptides","UTI","income",1,1.80627301300952,-47.771121926085,53.2518772569416
"1873","LVA","EURO C","gp","penicillins","B-J","income",1,0.704178722600416,-5.57868152539001,7.48314656169096
"1874","LVA","EURO C","gn","3g cephalosporins","BSI","income",24,4.28133595624731,2.16048154254321,6.32509786850029
"1875","LVA","EURO C","gn","carbapenems","BSI","income",10,6.58142434191933,2.03010341966854,10.899124225524
"1876","LVA","EURO C","gp","glycopeptides","BSI","income",14,7.41269402486518,5.07055056937312,9.7815747906728
"1877","LVA","EURO C","gp","penicillins","BSI","income",25,3.34946060769274,2.10548685130699,4.56604980249612
"1878","LVA","EURO C","gn","3g cephalosporins","COL/INF","income",6,15.8923067101669,8.74515957156172,22.8199334276104
"1879","LVA","EURO C","gn","carbapenems","COL/INF","whoc",1,12.7593125630466,3.78301353218797,22.3013413799882
"1880","LVA","EURO C","gp","glycopeptides","COL/INF","income",7,5.12749236665597,-0.0809591220087851,10.6030173018519
"1881","LVA","EURO C","gp","penicillins","COL/INF","income",13,1.32805955654573,0.966593601239586,1.69262584942618
"1882","LVA","EURO C","gn","3g cephalosporins","RTI","income",6,-1.08832203923643,-4.0089729868202,2.15021293105965
"1883","LVA","EURO C","gn","carbapenems","RTI","income",3,1.18292971735433,-9.32626474342219,11.1620982473655
"1884","LVA","EURO C","tb","mdr","RTI","whoc",1,363.556858778349,310.781685984591,419.098578049616
"1885","LVA","EURO C","gp","penicillins","RTI","income",12,2.49437705277104,0.674719147314784,4.41179263244517
"1886","LVA","EURO C","gp","penicillins","SSI","income",2,7.59859064844987,3.86348990306265,10.7882468879276
"1887","LVA","EURO C","gp","penicillins","SSTI","income",1,9.27791608244872,3.89656656896149,14.5153821694405
"1888","LVA","EURO C","gn","3g cephalosporins","UTI","income",4,3.56854976918444,1.78287762101404,5.33298282390054
"1889","LVA","EURO C","gn","carbapenems","UTI","income",2,9.58793735292216,1.23136917853211,18.9973350654784
"1890","LVA","EURO C","gp","glycopeptides","UTI","income",1,2.11017553968808,-49.5123692825445,53.7543206985068
"1891","MAR","EMRO D","gp","penicillins","B-J","income",1,6.13252049144917,3.62345416390892,8.47864604647357
"1892","MAR","EMRO D","gn","3g cephalosporins","BSI","global",29,4.95958921918835,3.09926642266577,6.82617594245083
"1893","MAR","EMRO D","gn","carbapenems","BSI","wbregion",2,3.56050696272274,-19.9754529972622,29.4746946972213
