"","Country (ISO3 Code)","WHO-CHOICE Region","Gram stain","Antibiotic Class","Syndrome","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Excess LOS","Low 95% UI Bound Excess LOS","High 95% UI Bound Excess LOS"
"1105","KNA","AMRO B","gn","3g cephalosporins","BSI","income",3,7.92473992344814,6.70218264867441,9.16787715422575
"1106","KNA","AMRO B","gn","carbapenems","BSI","income",3,9.46424309699654,3.37927937987766,15.5478253802684
"1107","KNA","AMRO B","gp","glycopeptides","BSI","income",3,13.936878517316,7.48307181957031,20.6366640381873
"1108","KNA","AMRO B","gp","penicillins","BSI","income",5,11.8134710087901,9.96888699138799,13.8372132265751
"1109","KNA","AMRO B","gn","3g cephalosporins","COL/INF","income",1,1.12454872602671,-2.9116283124315,5.19475460248925
"1110","KNA","AMRO B","gn","carbapenems","COL/INF","income",8,12.5287800774356,3.05215812353477,21.5304625406951
"1111","KNA","AMRO B","gp","glycopeptides","COL/INF","income",3,10.3858139485025,0.119110635164039,21.696010884426
"1112","KNA","AMRO B","gp","penicillins","COL/INF","income",7,16.4486132208919,13.0519384490645,19.9549127593583
"1113","KNA","AMRO B","gp","glycopeptides","IAI","income",1,2.56377044907633,-0.0495887561094709,5.0729792171625
"1114","KNA","AMRO B","gn","carbapenems","RTI","global",1,22.368607224253,-59.8689589674899,107.371544522669
"1115","KNA","AMRO B","gp","penicillins","SSI","income",3,17.4894245885875,11.1511977622891,23.735631830604
"1116","KNA","AMRO B","gp","penicillins","SSTI","income",1,18.7677386655508,6.90710769550306,32.1552224655462
"1117","KOR","WPRO B","gn","3g cephalosporins","BSI","income",3,7.92894412556771,6.76053493325501,9.17285741727603
"1118","KOR","WPRO B","gn","carbapenems","BSI","whoc",1,7.08466033282895,4.93524048361032,9.31044632785311
"1119","KOR","WPRO B","gp","glycopeptides","BSI","income",3,13.9357460298581,7.47818937393239,20.7260903218242
"1120","KOR","WPRO B","gp","penicillins","BSI","whoc",1,12.7816452393368,5.85453893587572,19.3494206063393
"1121","KOR","WPRO B","gn","3g cephalosporins","COL/INF","income",1,1.13903845054099,-2.75243879552684,5.20842214601769
"1122","KOR","WPRO B","gn","carbapenems","COL/INF","income",8,12.7756388457129,3.49955982146583,22.4079506434012
"1123","KOR","WPRO B","gp","glycopeptides","COL/INF","income",3,10.7715025219908,-0.452387949809237,21.2335690374578
"1124","KOR","WPRO B","gp","penicillins","COL/INF","income",7,16.4352409720361,13.0508496409101,19.9236257382083
"1125","KOR","WPRO B","gp","glycopeptides","IAI","income",1,2.54934810804826,0.0275218679957294,5.17342671119824
"1126","KOR","WPRO B","gn","carbapenems","RTI","wbregion",1,22.9769862733777,-56.8026031864551,103.240174041088
"1127","KOR","WPRO B","gp","penicillins","SSI","income",3,17.2931102939548,11.2763000263025,23.3135175638036
"1128","KOR","WPRO B","gp","penicillins","SSTI","income",1,18.5604965938489,5.46486197134954,31.7666199676384
"1129","KWT","EMRO E","gn","3g cephalosporins","BSI","income",3,7.90069420859372,6.75819604900153,9.18015015416123
"1130","KWT","EMRO E","gn","carbapenems","BSI","income",3,9.38252020217005,3.44278787833155,15.1293332338578
"1131","KWT","EMRO E","gp","glycopeptides","BSI","income",3,13.8974619473859,7.17697585580328,20.5169826230054
"1132","KWT","EMRO E","gp","penicillins","BSI","income",5,11.7722770783803,10.0258098537135,13.722286729391
"1133","KWT","EMRO E","gn","3g cephalosporins","COL/INF","income",1,1.16403198467778,-2.68178351848129,5.22087038477943
"1134","KWT","EMRO E","gn","carbapenems","COL/INF","whoc",1,6.67071259727856,6.23151805864933,7.15273666622691
"1135","KWT","EMRO E","gp","glycopeptides","COL/INF","income",3,10.810760035469,0.67188517561725,21.2588798242962
"1136","KWT","EMRO E","gp","penicillins","COL/INF","income",7,16.4164355146622,12.8141505547341,19.9627864735343
"1137","KWT","EMRO E","gp","glycopeptides","IAI","income",1,2.57052508632459,-0.0438703969321706,5.41713275748457
"1138","KWT","EMRO E","gn","carbapenems","RTI","global",1,18.618761583299,-66.0967679358048,103.328328613358
"1139","KWT","EMRO E","gp","penicillins","SSI","income",3,17.3162116734046,10.8468340551607,23.6716470446949
"1140","KWT","EMRO E","gp","penicillins","SSTI","income",1,18.9514950448976,5.50900042567281,32.045236140441
"1141","LAO","WPRO B","gn","3g cephalosporins","BSI","global",3,7.93471567064389,6.76503649569143,9.14414313879258
"1142","LAO","WPRO B","gn","carbapenems","BSI","whoc",1,7.154037244663,4.9872034914397,9.19765702953976
"1143","LAO","WPRO B","gp","glycopeptides","BSI","global",3,14.1390555731421,7.80419548063798,20.6540297411163
"1144","LAO","WPRO B","gp","penicillins","BSI","whoc",1,12.8880724247874,6.15064228016178,19.3102071230989
"1145","LAO","WPRO B","gn","3g cephalosporins","COL/INF","income",1,7.90916424224723,7.11385053724614,8.66860011087556
"1146","LAO","WPRO B","gn","carbapenems","COL/INF","global",9,9.99314567771262,6.86721004062245,12.947963399412
"1147","LAO","WPRO B","gp","glycopeptides","COL/INF","global",3,10.5565808558674,-0.277794383623167,21.4405561683792
"1148","LAO","WPRO B","gp","penicillins","COL/INF","wbregion",1,17.6634763056576,16.0327286163356,19.209111660384
"1149","LAO","WPRO B","gp","glycopeptides","IAI","global",1,2.63689657569726,-0.0992503052790075,5.13742912768028
"1150","LAO","WPRO B","gn","carbapenems","RTI","wbregion",1,21.6174791859749,-59.921786386365,99.6614407738264
"1151","LAO","WPRO B","gp","penicillins","SSI","global",3,17.3772396667046,11.0739334986247,23.3716396795379
"1152","LAO","WPRO B","gp","penicillins","SSTI","global",1,18.4690453914676,5.29311059927085,30.7309498815133
"1153","LBN","EMRO E","gn","3g cephalosporins","BSI","income",2,7.88066374941306,6.62305062371827,9.03463585243984
"1154","LBN","EMRO E","gn","carbapenems","BSI","income",1,32.2036617865405,-0.111524982399203,63.6194058781315
"1155","LBN","EMRO E","gp","glycopeptides","BSI","global",3,13.9777800122124,7.56082700256538,20.2880514667105
"1156","LBN","EMRO E","gp","penicillins","BSI","income",2,11.1262694581855,8.46789049001737,13.9591932029637
"1157","LBN","EMRO E","gn","3g cephalosporins","COL/INF","income",3,18.0666299304473,2.83257162458826,33.9685103582762
"1158","LBN","EMRO E","gn","carbapenems","COL/INF","whoc",1,6.66737709917213,6.20292748375989,7.17586370964294
"1159","LBN","EMRO E","gp","glycopeptides","COL/INF","global",3,10.7071015218262,-0.756180409794784,21.5912028901139
"1160","LBN","EMRO E","gp","penicillins","COL/INF","global",7,16.3571251817921,13.1000871012862,19.8892317879613
"1161","LBN","EMRO E","gp","glycopeptides","IAI","global",1,2.63371896655913,-0.268148931144372,5.1689733084179
"1162","LBN","EMRO E","gn","carbapenems","RTI","income",1,19.1242350097218,-57.1579504933491,100.057399622379
"1163","LBN","EMRO E","gp","penicillins","SSI","global",3,17.4192450826532,11.2224254037916,23.8436102284398
"1164","LBN","EMRO E","gp","penicillins","SSTI","global",1,18.8251934146111,6.02932213948606,31.2086056667114
"1165","LBR","AFRO D","gn","3g cephalosporins","BSI","global",3,7.94128414396217,6.69304691798842,9.09215517067541
"1166","LBR","AFRO D","gn","carbapenems","BSI","global",4,10.0204158039221,3.55612140464425,16.53303263296
"1167","LBR","AFRO D","gp","glycopeptides","BSI","global",3,14.1352368444181,7.86568654915575,20.967399988572
"1168","LBR","AFRO D","gp","penicillins","BSI","global",5,11.7756903255738,9.86370882211408,13.6666186298353
"1169","LBR","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.89659567851801,7.14977475486725,8.67211594407739
"1170","LBR","AFRO D","gn","carbapenems","COL/INF","global",9,9.9858831490109,6.9882061534327,12.9854750527135
"1171","LBR","AFRO D","gp","glycopeptides","COL/INF","global",3,10.6609068494686,-0.364407769398597,21.8579331073937
"1172","LBR","AFRO D","gp","penicillins","COL/INF","global",7,16.3380503452794,13.0316418400723,19.7728985717375
"1173","LBR","AFRO D","gp","glycopeptides","IAI","global",1,2.62187811161035,-0.349957448279167,5.31238699892848
"1174","LBR","AFRO D","gn","carbapenems","RTI","global",1,20.2968405689478,-62.1575362097418,99.8356405088838
"1175","LBR","AFRO D","gp","penicillins","SSI","global",3,17.5023388763291,11.2275874429275,23.9337068017507
"1176","LBR","AFRO D","gp","penicillins","SSTI","global",1,18.646650258945,6.19507834087748,31.3701240061554
"1177","LBY","EMRO E","gn","3g cephalosporins","BSI","income",2,7.87272961039512,6.73639987119594,9.08580374704345
"1178","LBY","EMRO E","gn","carbapenems","BSI","income",1,33.6120175408169,2.41135749968972,65.3135211423091
"1179","LBY","EMRO E","gp","glycopeptides","BSI","global",3,13.9307295245654,7.40821753968583,20.4013392964182
"1180","LBY","EMRO E","gp","penicillins","BSI","income",2,11.2670274554095,8.3552310910863,14.0229054822507
"1181","LBY","EMRO E","gn","3g cephalosporins","COL/INF","income",3,17.8960969999492,1.40793340998815,33.2115483332105
"1182","LBY","EMRO E","gn","carbapenems","COL/INF","whoc",1,6.67220640398265,6.21375217073062,7.13492556105631
"1183","LBY","EMRO E","gp","glycopeptides","COL/INF","global",3,10.7412278398531,0.292944547421654,21.5754249356082
"1184","LBY","EMRO E","gp","penicillins","COL/INF","global",7,16.3682395993236,12.8007141885935,19.7799954886273
"1185","LBY","EMRO E","gp","glycopeptides","IAI","global",1,2.62633243946632,-0.145634095663647,5.34102175949808
"1186","LBY","EMRO E","gn","carbapenems","RTI","income",1,18.3985210726432,-68.6139771811874,101.210624737947
"1187","LBY","EMRO E","gp","penicillins","SSI","global",3,17.4053228158699,11.2819415092612,23.3654697064706
"1188","LBY","EMRO E","gp","penicillins","SSTI","global",1,18.9586872800262,6.38299573076305,32.2261677497182
"1189","LCA","AMRO B","gn","3g cephalosporins","BSI","income",2,7.90511097628926,6.65162498005543,9.12519060262827
"1190","LCA","AMRO B","gn","carbapenems","BSI","income",1,33.0381152563967,2.15203939203535,65.2578266991959
"1191","LCA","AMRO B","gp","glycopeptides","BSI","global",3,14.0054102446547,7.42666161287066,20.3865008288589
"1192","LCA","AMRO B","gp","penicillins","BSI","income",2,11.2080947358753,8.56716194257395,14.0261958174157
"1193","LCA","AMRO B","gn","3g cephalosporins","COL/INF","income",3,18.0182602486909,3.16170883430417,33.7599724480334
"1194","LCA","AMRO B","gn","carbapenems","COL/INF","income",1,6.6733152179726,6.22536830141284,7.11286153065278
"1195","LCA","AMRO B","gp","glycopeptides","COL/INF","global",3,10.5938933901204,0.108633625517089,20.5927809703008
"1196","LCA","AMRO B","gp","penicillins","COL/INF","global",7,16.3697267342459,12.957859067966,19.9098717913978
"1197","LCA","AMRO B","gp","glycopeptides","IAI","global",1,2.56082789403436,-0.126633532587908,5.32184599561954
"1198","LCA","AMRO B","gn","carbapenems","RTI","income",1,19.4052061023074,-56.4593414760883,104.06405668968
"1199","LCA","AMRO B","gp","penicillins","SSI","global",3,17.4957510686426,11.2526620914065,23.7232680952395
"1200","LCA","AMRO B","gp","penicillins","SSTI","global",1,18.4108600262285,5.08197445125491,31.0333578713511
"1201","LKA","SEARO B","gn","3g cephalosporins","BSI","income",2,7.88708538388043,6.61445125913139,9.08132106555176
"1202","LKA","SEARO B","gn","carbapenems","BSI","whoc",1,34.1644859003482,3.48959020540138,66.0172767518251
"1203","LKA","SEARO B","gp","glycopeptides","BSI","global",3,13.8762789310133,7.41245969868322,20.5694790806999
"1204","LKA","SEARO B","gp","penicillins","BSI","income",2,11.2643166435078,8.57017339107613,14.066869741746
"1205","LKA","SEARO B","gn","3g cephalosporins","COL/INF","whoc",2,9.50854963885374,0.752891444176329,17.6797962119083
"1206","LKA","SEARO B","gn","carbapenems","COL/INF","income",1,6.66061505146856,6.21556448860774,7.12567102997458
"1207","LKA","SEARO B","gp","glycopeptides","COL/INF","global",3,10.9933731209952,0.924910037643747,21.5902814845896
"1208","LKA","SEARO B","gp","penicillins","COL/INF","global",7,16.3881730367129,13.1219095602725,19.7920285653259
"1209","LKA","SEARO B","gp","glycopeptides","IAI","global",1,2.67377458368761,-0.130304978149358,5.46570597580997
"1210","LKA","SEARO B","gn","carbapenems","RTI","whoc",1,20.585200980094,-59.2872822662044,99.9508999871082
"1211","LKA","SEARO B","gp","penicillins","SSI","global",3,17.4928846698429,10.9611296453249,23.7252981921777
"1212","LKA","SEARO B","gp","penicillins","SSTI","global",1,18.7246767392858,6.24105783924067,31.5593926362314
"1213","LSO","AFRO E","gn","3g cephalosporins","BSI","global",3,7.91186945893916,6.72903419143753,9.10448855471541
"1214","LSO","AFRO E","gn","carbapenems","BSI","global",4,10.2342104991138,4.28002818987387,16.6391908565913
"1215","LSO","AFRO E","gp","glycopeptides","BSI","global",3,13.9760231984528,7.21470729037805,20.8551868635371
"1216","LSO","AFRO E","gp","penicillins","BSI","global",5,11.8268236791055,9.87610263149141,13.7532639768593
"1217","LSO","AFRO E","gn","3g cephalosporins","COL/INF","whoc",1,30.5354902267479,21.2081149227585,39.389086477876
"1218","LSO","AFRO E","gn","carbapenems","COL/INF","global",9,9.99868218747229,6.95142123812518,12.7479556445158
"1219","LSO","AFRO E","gp","glycopeptides","COL/INF","global",3,10.8648205607359,0.661282704361781,20.2043392390645
"1220","LSO","AFRO E","gp","penicillins","COL/INF","global",7,16.3981735935685,12.9565957013092,19.8002278047354
"1221","LSO","AFRO E","gp","glycopeptides","IAI","global",1,2.61559696752251,-0.276417996938551,5.27901119261576
"1222","LSO","AFRO E","gn","carbapenems","RTI","global",1,20.5682472778611,-67.3491441409717,102.73187018955
"1223","LSO","AFRO E","gp","penicillins","SSI","global",3,17.2965976702482,10.6214063327138,23.4044657361566
"1224","LSO","AFRO E","gp","penicillins","SSTI","global",1,19.0654077296299,6.69453882906267,32.0136033111633
"1225","LTU","EURO C","gn","3g cephalosporins","BSI","income",3,7.90558501614438,6.77140924625578,9.09332914923274
"1226","LTU","EURO C","gn","carbapenems","BSI","income",3,9.30826830425974,2.94421712567106,15.1763789577697
"1227","LTU","EURO C","gp","glycopeptides","BSI","income",3,14.0855419212081,7.87591807593753,20.9219942355311
"1228","LTU","EURO C","gp","penicillins","BSI","income",5,11.7882604068326,9.8778451214167,13.7116757793339
"1229","LTU","EURO C","gn","3g cephalosporins","COL/INF","income",1,1.15016379785447,-2.90568317507882,5.00403876981932
"1230","LTU","EURO C","gn","carbapenems","COL/INF","income",8,12.6628682917701,4.36601669210011,21.2352166836178
"1231","LTU","EURO C","gp","glycopeptides","COL/INF","income",3,10.870409366068,-0.0225583213343955,20.9862251466293
"1232","LTU","EURO C","gp","penicillins","COL/INF","income",7,16.3850896635656,12.872677651485,19.8791878131707
"1233","LTU","EURO C","gp","glycopeptides","IAI","income",1,2.6102299610759,-0.231084127376789,5.28308845971044
"1234","LTU","EURO C","gn","carbapenems","RTI","global",1,20.9420033305775,-59.041420334076,94.0387675362555
"1235","LTU","EURO C","gp","penicillins","SSI","income",3,17.5228376348206,11.5319963100235,23.4862045979641
"1236","LTU","EURO C","gp","penicillins","SSTI","income",1,18.9022804160509,5.62517101435515,30.9471473667979
"1237","LUX","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.31550226469929,0.366682419985456,18.5802047624795
"1238","LUX","EURO A","gn","carbapenems","BSI","whoc",2,9.95656530696455,-3.16359526673806,21.9028305388733
"1239","LUX","EURO A","gp","glycopeptides","BSI","income",3,13.7298558104568,7.07852101897979,20.3548815433503
"1240","LUX","EURO A","gp","penicillins","BSI","whoc",2,18.9760998435986,6.8850952334515,30.2640268652976
"1241","LUX","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.1100800248156,-2.92505137122432,5.09053202457689
"1242","LUX","EURO A","gn","carbapenems","COL/INF","whoc",5,8.10432354461622,-6.90978335708992,22.5476498960425
"1243","LUX","EURO A","gp","glycopeptides","COL/INF","income",3,10.7645595454779,-0.416743881067042,21.3637546954372
"1244","LUX","EURO A","gp","penicillins","COL/INF","whoc",2,9.37675085433917,4.46430135512838,13.8692226452335
"1245","LUX","EURO A","gp","glycopeptides","IAI","income",1,2.56279508283986,-0.286017597242167,5.24059840339878
"1246","LUX","EURO A","gn","carbapenems","RTI","global",1,19.9744759976166,-59.5511236850776,99.9723702129073
"1247","LUX","EURO A","gp","penicillins","SSI","whoc",1,11.1898393338875,3.19883169639473,19.1901692859352
"1248","LUX","EURO A","gp","penicillins","SSTI","whoc",1,18.7109108997999,5.94102226386745,31.2208749076982
"1249","LVA","EURO C","gn","3g cephalosporins","BSI","income",3,7.9607657752923,6.83622465351771,9.17410298117445
"1250","LVA","EURO C","gn","carbapenems","BSI","income",3,9.25622258038402,3.16460490670059,15.1906320245691
"1251","LVA","EURO C","gp","glycopeptides","BSI","income",3,13.951636810097,7.341437169415,20.427374330849
"1252","LVA","EURO C","gp","penicillins","BSI","income",5,11.7893078482532,9.90599591218767,13.7657746910716
"1253","LVA","EURO C","gn","3g cephalosporins","COL/INF","income",1,1.11872193337261,-2.84326900527883,4.85637749491819
"1254","LVA","EURO C","gn","carbapenems","COL/INF","income",8,12.7605415655712,3.22133334107542,22.364150546356
"1255","LVA","EURO C","gp","glycopeptides","COL/INF","income",3,10.736195852722,0.434089785555273,20.8626756362954
"1256","LVA","EURO C","gp","penicillins","COL/INF","income",7,16.4019204753034,13.0023595578779,20.004704053846
"1257","LVA","EURO C","gp","glycopeptides","IAI","income",1,2.60550523560597,-0.00763344781440742,5.30606209247842
"1258","LVA","EURO C","gn","carbapenems","RTI","global",1,21.9641190825611,-58.1250374171954,105.355520541402
"1259","LVA","EURO C","gp","penicillins","SSI","income",3,17.5693320099842,11.4469127875289,23.7932535167427
"1260","LVA","EURO C","gp","penicillins","SSTI","income",1,19.0509170032818,7.03682634400458,31.3893157924058
"1261","MAR","EMRO D","gn","3g cephalosporins","BSI","global",3,7.95161215077135,6.72919684942877,9.09464282551013
"1262","MAR","EMRO D","gn","carbapenems","BSI","wbregion",1,-1.33959055632918,-21.3936742094339,19.310942383694
"1263","MAR","EMRO D","gp","glycopeptides","BSI","global",3,14.02006775035,7.19035439737655,20.8899677230096
"1264","MAR","EMRO D","gp","penicillins","BSI","global",5,11.8389801672452,9.8963627916374,13.7311506211986
"1265","MAR","EMRO D","gn","3g cephalosporins","COL/INF","income",1,7.88644508070764,7.04072398801862,8.65568726219167
"1266","MAR","EMRO D","gn","carbapenems","COL/INF","wbregion",3,6.67537855993476,6.21376555362277,7.16826828472902
"1267","MAR","EMRO D","gp","glycopeptides","COL/INF","global",3,10.6158410656977,-0.894170506949197,21.1247539518957
"1268","MAR","EMRO D","gp","penicillins","COL/INF","global",7,16.3216912517659,12.9413690586504,19.6828926957838
"1269","MAR","EMRO D","gp","glycopeptides","IAI","global",1,2.55747177656319,-0.0544751679931784,5.16362017498848
"1270","MAR","EMRO D","gn","carbapenems","RTI","global",1,22.3234671794384,-66.6591084324609,100.551130284013
"1271","MAR","EMRO D","gp","penicillins","SSI","global",3,17.4212304960405,11.246041385617,23.9965521600862
"1272","MAR","EMRO D","gp","penicillins","SSTI","global",1,18.5858492894545,5.97997809561798,31.7064330128864
"1273","MCO","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.68543556425381,0.540415943222589,18.5786911871928
"1274","MCO","EURO A","gn","carbapenems","BSI","whoc",2,9.87088512210866,-2.57884350902805,23.3044731129333
"1275","MCO","EURO A","gp","glycopeptides","BSI","income",3,13.9727645455447,7.27562936159399,20.7135700129334
"1276","MCO","EURO A","gp","penicillins","BSI","whoc",2,19.2931386367478,7.68501602057795,30.7395479759814
"1277","MCO","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.02789134229709,-3.06859807285934,5.0548234628562
"1278","MCO","EURO A","gn","carbapenems","COL/INF","whoc",5,8.27605082226476,-8.34731587863271,24.1566660049421
"1279","MCO","EURO A","gp","glycopeptides","COL/INF","income",3,10.8121965201136,-0.0247115130925077,20.4899616365358
"1280","MCO","EURO A","gp","penicillins","COL/INF","whoc",2,9.25622056983258,4.73680894953599,14.2712795245924
"1281","MCO","EURO A","gp","glycopeptides","IAI","income",1,2.57259075937382,-0.177701256601935,5.32009812457185
"1282","MCO","EURO A","gn","carbapenems","RTI","global",1,18.5505444187881,-64.948049488248,101.134881329248
"1283","MCO","EURO A","gp","penicillins","SSI","whoc",1,10.8748851619197,2.38024668652473,19.7542204594457
"1284","MCO","EURO A","gp","penicillins","SSTI","whoc",1,18.7109789371936,5.00887371101228,32.0432494636067
"1285","MDA","EURO C","gn","3g cephalosporins","BSI","wbregion",3,7.90338311673688,6.68522218329371,9.192306164546
"1286","MDA","EURO C","gn","carbapenems","BSI","wbregion",1,14.0573436084932,9.33141799158579,18.9701440778786
"1287","MDA","EURO C","gp","glycopeptides","BSI","global",3,14.0462464693352,7.67233788931169,20.409410992413
"1288","MDA","EURO C","gp","penicillins","BSI","wbregion",4,11.656636046136,9.15315022471363,14.1050917419964
"1289","MDA","EURO C","gn","3g cephalosporins","COL/INF","income",1,7.90585841645478,7.10319948788791,8.73026460122714
"1290","MDA","EURO C","gn","carbapenems","COL/INF","wbregion",3,9.19310778646823,-13.3683006795684,31.5066709404315
"1291","MDA","EURO C","gp","glycopeptides","COL/INF","global",3,10.8790885452635,0.744007497995956,20.2432635192049
"1292","MDA","EURO C","gp","penicillins","COL/INF","wbregion",2,9.25174678861114,4.66818060840381,13.9981205884211
"1293","MDA","EURO C","gp","glycopeptides","IAI","global",1,2.51001799072349,0.0274839565957021,5.23430550739082
"1294","MDA","EURO C","gn","carbapenems","RTI","global",1,22.9533829348592,-63.7705147636043,105.582174630795
"1295","MDA","EURO C","gp","penicillins","SSI","wbregion",1,11.2519131081991,3.58020672337099,19.6318089383471
"1296","MDA","EURO C","gp","penicillins","SSTI","wbregion",1,18.3034139696471,6.2559747322015,30.5081302557487
"1297","MDG","AFRO D","gn","3g cephalosporins","BSI","global",3,7.93772847948619,6.6976020608599,9.15850988388704
"1298","MDG","AFRO D","gn","carbapenems","BSI","global",4,10.123612465849,3.59477046336685,16.8094197707195
"1299","MDG","AFRO D","gp","glycopeptides","BSI","global",3,13.8008211958268,7.28042643938287,20.3980920428643
"1300","MDG","AFRO D","gp","penicillins","BSI","global",5,11.8200477054401,9.87585064341583,13.6472767973817
"1301","MDG","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.89802410803369,7.10276679520344,8.70652303601095
"1302","MDG","AFRO D","gn","carbapenems","COL/INF","global",9,9.93104749272856,6.95957783770683,13.0561239534707
"1303","MDG","AFRO D","gp","glycopeptides","COL/INF","global",3,10.5271549913414,0.276942152819537,21.5269104644665
"1304","MDG","AFRO D","gp","penicillins","COL/INF","global",7,16.4388788043244,12.9245792836039,19.8324077021935
"1305","MDG","AFRO D","gp","glycopeptides","IAI","global",1,2.6083561133155,-0.17080913817541,5.24393856173621
"1306","MDG","AFRO D","gn","carbapenems","RTI","global",1,21.561721877942,-53.2773407611942,95.0742402657895
"1307","MDG","AFRO D","gp","penicillins","SSI","global",3,17.5424692847275,10.9631986350428,24.5005581242215
"1308","MDG","AFRO D","gp","penicillins","SSTI","global",1,18.5149719459304,6.35847691775861,31.2895828476559
"1309","MDV","SEARO D","gn","3g cephalosporins","BSI","income",2,7.88933441727291,6.6431175366872,9.06956308650819
"1310","MDV","SEARO D","gn","carbapenems","BSI","income",1,33.0835678488631,-0.72460937314801,65.2084343445047
"1311","MDV","SEARO D","gp","glycopeptides","BSI","global",3,13.8924084396967,8.02288878288852,20.4994427622348
"1312","MDV","SEARO D","gp","penicillins","BSI","income",2,11.2155904416699,8.47280135747282,14.0799935231474
"1313","MDV","SEARO D","gn","3g cephalosporins","COL/INF","income",3,17.8430775957426,2.1434255344018,34.4444638115586
"1314","MDV","SEARO D","gn","carbapenems","COL/INF","income",1,6.67764467464361,6.24491149052336,7.15627141311812
"1315","MDV","SEARO D","gp","glycopeptides","COL/INF","global",3,10.6895963284722,0.410583961115591,21.3744172152384
"1316","MDV","SEARO D","gp","penicillins","COL/INF","global",7,16.4058885428222,12.9744969067366,19.956445614134
"1317","MDV","SEARO D","gp","glycopeptides","IAI","global",1,2.56364143451444,-0.236541791518567,5.29030379746124
"1318","MDV","SEARO D","gn","carbapenems","RTI","income",1,18.3836048504344,-62.0790160027647,103.016851046514
"1319","MDV","SEARO D","gp","penicillins","SSI","global",3,17.3505244114803,10.9525860613588,23.412753232967
"1320","MDV","SEARO D","gp","penicillins","SSTI","global",1,19.0174591264438,6.87616467644686,31.3963302524809
"1321","MEX","AMRO B","gn","3g cephalosporins","BSI","income",2,7.90071982949487,6.66445094940257,9.12052322837902
"1322","MEX","AMRO B","gn","carbapenems","BSI","income",1,34.0441541727437,2.92155081677301,65.4069802054884
"1323","MEX","AMRO B","gp","glycopeptides","BSI","global",3,13.9653830566855,7.13248470603588,20.2437557344666
"1324","MEX","AMRO B","gp","penicillins","BSI","income",2,11.1793686050583,8.27184566562622,14.1147466959322
"1325","MEX","AMRO B","gn","3g cephalosporins","COL/INF","income",3,18.0508250457246,0.267969613818809,33.2058185605978
"1326","MEX","AMRO B","gn","carbapenems","COL/INF","income",1,6.64257146721398,6.16094982127728,7.112264487803
"1327","MEX","AMRO B","gp","glycopeptides","COL/INF","global",3,10.5433900478603,0.698161126225461,21.2092914376294
"1328","MEX","AMRO B","gp","penicillins","COL/INF","global",7,16.2856451669481,12.8048845588366,19.7098205779886
"1329","MEX","AMRO B","gp","glycopeptides","IAI","global",1,2.59421913653148,-0.0898307112620576,5.13210999342193
"1330","MEX","AMRO B","gn","carbapenems","RTI","income",1,21.5129307419383,-62.5936114253067,103.56252982318
"1331","MEX","AMRO B","gp","penicillins","SSI","global",3,17.4326552223438,10.9806794075813,24.0218876681696
"1332","MEX","AMRO B","gp","penicillins","SSTI","global",1,18.787897281081,6.65767885536336,32.0173513232418
"1333","MHL","WPRO B","gn","3g cephalosporins","BSI","income",2,7.87903634335149,6.54004726758837,9.03753419227239
"1334","MHL","WPRO B","gn","carbapenems","BSI","whoc",1,7.19912310880983,5.18885477140551,9.32704694229176
"1335","MHL","WPRO B","gp","glycopeptides","BSI","global",3,14.085374859771,7.54277473190446,20.6136496935157
"1336","MHL","WPRO B","gp","penicillins","BSI","whoc",1,12.6396183399614,5.95570081497281,19.3996499054554
"1337","MHL","WPRO B","gn","3g cephalosporins","COL/INF","income",3,18.0678099463912,1.21672442298583,34.0167782532667
"1338","MHL","WPRO B","gn","carbapenems","COL/INF","income",1,6.66466025106494,6.20045163305049,7.11106476632891
"1339","MHL","WPRO B","gp","glycopeptides","COL/INF","global",3,10.8487293107427,0.585369641905016,21.2565069425439
"1340","MHL","WPRO B","gp","penicillins","COL/INF","wbregion",1,17.6211997946806,16.0389398954965,19.2215698221574
"1341","MHL","WPRO B","gp","glycopeptides","IAI","global",1,2.62558039936568,-0.0651222153690778,5.52201814140906
"1342","MHL","WPRO B","gn","carbapenems","RTI","income",1,20.1525466758423,-65.3112045523933,100.488951116457
"1343","MHL","WPRO B","gp","penicillins","SSI","global",3,17.419085258742,10.8129143295643,23.3427017273786
"1344","MHL","WPRO B","gp","penicillins","SSTI","global",1,19.0269870352612,6.55689351212655,32.1615114120551
"1345","MKD","EURO B","gn","3g cephalosporins","BSI","income",2,7.89190874669702,6.66429488714361,9.10765782550967
"1346","MKD","EURO B","gn","carbapenems","BSI","income",1,34.2465479504665,3.69361470989537,66.3874220003721
"1347","MKD","EURO B","gp","glycopeptides","BSI","global",3,13.6593837610537,7.60728740068253,20.0102857229019
"1348","MKD","EURO B","gp","penicillins","BSI","income",2,11.1847684523621,8.33910306344583,13.8289591216667
"1349","MKD","EURO B","gn","3g cephalosporins","COL/INF","income",3,17.7348944016816,1.51474327498814,33.7420898651187
"1350","MKD","EURO B","gn","carbapenems","COL/INF","income",1,6.67350622797228,6.22970409773353,7.12072575587688
