"","iso3c","year","country.x","who.region","whoc.region","wb.region","Income.group","missing_flag.x","basecase_Y.2019usd","basecase_Y_PC.2019usd","missing_flag.y","sc1_ecoli_Y.2019usd","sc1_ecoli_Y_PC.2019usd","missing_flag.x.x","sc2_ecoli_Y.2019usd","sc2_ecoli_Y_PC.2019usd","missing_flag.y.y","sc1_saureus_Y.2019usd","sc1_saureus_Y_PC.2019usd","missing_flag","sc2_saureus_Y.2019usd","sc2_saureus_Y_PC.2019usd"
"1726","MAR",2027,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,121646226346.433,3057.28282556569,0,121644099533.519,3057.28337029245,0,121639781458.82,3057.2844763122,0,121644973828.876,3057.28314633329,0,121642051287.911,3057.28389481705
"1727","MAR",2028,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,122491339650.96,3049.77939575141,0,122489196075.795,3049.7798479949,0,122484843968.646,3049.78076623543,0,122490077261.925,3049.77966205935,0,122487131687.511,3049.78028346611
"1728","MAR",2029,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,123344258734.413,3043.28296902081,0,123342098351.636,3043.28333381203,0,123337712119.94,3043.28407448843,0,123342986447.181,3043.28318383164,0,123340017776.974,3043.2836850743
"1729","MAR",2030,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,124137631941.636,3036.11494953496,0,124135456409.864,3036.11525707004,0,124131039421.118,3036.11588149284,0,124136350732.963,3036.11513062996,0,124133361246.061,3036.1155531996
"1730","MAR",2031,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,124954939785.108,3030.23910624474,0,124952748643.549,3030.23935482346,0,124948299962.205,3030.23985954057,0,124953649383.628,3030.23925262272,0,124950638446.841,3030.23959418316
"1731","MAR",2032,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,125734638574.209,3024.2120111172,0,125732432909.89,3024.21222131762,0,125727954742.941,3024.21264811097,0,125733339620.067,3024.21213489575,0,125730308727.071,3024.21242372235
"1732","MAR",2033,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,126470944672.623,3017.96746701244,0,126468725696.509,3017.96766023416,0,126464220502.58,3017.96805255375,0,126469637878.955,3017.96758079292,0,126466588693.728,3017.96784628988
"1733","MAR",2034,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,127186821661.469,3011.90730466678,0,127184590011.537,3011.90749411146,0,127180059085.917,3011.90787876212,0,127185507403.974,3011.90741622311,0,127182440803.154,3011.90767653023
"1734","MAR",2035,"MAR","EMRO","EMRO D","Middle East & North Africa","Lower middle income",0,127887111619.08,3006.20840175549,0,127884867788.548,3006.20859772933,0,127880312132.618,3006.20899563688,0,127885790188.212,3006.20851715658,0,127882706849.521,3006.20878643511
"1735","MDA",2019,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,11955418904.7563,4498.5146221084,0,11955418904.7563,4498.5146221084,0,11955418904.7563,4498.5146221084,0,11955418904.7563,4498.5146221084,0,11955418904.7563,4498.5146221084
"1736","MDA",2020,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,12573893866.1692,4743.07576996196,0,12573688230.5834,4743.07653192579,0,12573270728.0309,4743.07807902085,0,12573772762.9912,4743.07621865192,0,12573490188.9094,4743.07726562915
"1737","MDA",2021,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,13212194925.1821,4998.93867770795,0,13211979720.204,4998.94021457692,0,13211542788.8865,4998.94333504427,0,13212068186.3351,4998.93958270844,0,13211772462.3596,4998.94169444534
"1738","MDA",2022,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,13889863162.1861,5271.29531771767,0,13889637601.7326,5271.29755132295,0,13889179645.664,5271.30208644887,0,13889730324.7372,5271.29663299817,0,13889420370.6914,5271.29970208699
"1739","MDA",2023,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,14607784278.9304,5560.63352833284,0,14607547576.0351,5560.63638728942,0,14607066997.435,5560.64219213382,0,14607644879.4257,5560.63521185757,0,14607319613.9171,5560.63914021178
"1740","MDA",2024,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,15356825261.9322,5865.86144458832,0,15356576840.7688,5865.86490472772,0,15356072470.5357,5865.87193021909,0,15356678961.2592,5865.86348212541,0,15356337593.0254,5865.8682365364
"1741","MDA",2025,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,16132158672.9018,6185.64366292247,0,16131898080.7873,6185.6477349195,0,16131368999.8376,6185.65600273243,0,16132005204.467,6185.64606075788,0,16131647111.4569,6185.65165589351
"1742","MDA",2026,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,16902773950.9373,6506.0715746487,0,16902501503.6444,6506.07648014501,0,16901948353.0937,6506.08644030357,0,16902613500.6923,6506.07446329825,0,16902239116.7933,6506.0812037061
"1743","MDA",2027,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,17708880140.8592,6845.33441857719,0,17708595165.5412,6845.34012193296,0,17708016579.3069,6845.35170207415,0,17708712312.5555,6845.337777054,0,17708320713.1879,6845.34561376323
"1744","MDA",2028,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,18558701402.0634,7207.26268041297,0,18558403041.1743,7207.26910385315,0,18557797278.1779,7207.28214606193,0,18558525690.6822,7207.26646291844,0,18558115697.4684,7207.27528906208
"1745","MDA",2029,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,19464373608.7317,7597.33552253383,0,19464060730.495,7597.34252309821,0,19463425492.8861,7597.3567371064,0,19464189347.7581,7597.33964488446,0,19463759405.4967,7597.3492640275
"1746","MDA",2030,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,20434853136.5797,8019.95805988214,0,20434524412.875,8019.96544716273,0,20433857004.1654,8019.9804463634,0,20434659543.8709,8019.96240995437,0,20434207827.561,8019.97256046594
"1747","MDA",2031,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,21451970579.7008,8468.99746533786,0,21451625126.6284,8469.00516095785,0,21450923752.233,8469.02078621355,0,21451767134.7164,8469.00199697874,0,21451292429.7634,8469.01257116484
"1748","MDA",2032,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,22542140555.4647,8952.3989497477,0,22541776910.1001,8952.40674745022,0,22541038599.8375,8952.42257997422,0,22541926396.6727,8952.40354150093,0,22541426692.8348,8952.41425595344
"1749","MDA",2033,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,23685129337.5683,9470.26362957549,0,23684746455.7668,9470.2713904268,0,23683969089.706,9470.28714812615,0,23684903850.06,9470.26819962858,0,23684377712.5499,9470.27886344502
"1750","MDA",2034,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,24872975878.2036,10013.2753132865,0,24872572989.1524,10013.2830061385,0,24871755002.3097,10013.2986257699,0,24872738608.0331,10013.2798432976,0,24872184977.6435,10013.2904136789
"1751","MDA",2035,"MDA","EURO","EURO C","Europe & Central Asia","Lower middle income",0,26092115145.7014,10576.4552678157,0,26091691812.9762,10576.4629549138,0,26090832319.2784,10576.4785628611,0,26091865835.8448,10576.4597944386,0,26091284112.8534,10576.4703569133
"1752","MDG",2019,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,19114180910.5561,708.738304271447,1,19114180910.5561,708.738304271447,1,19114180910.5561,708.738304271447,1,19114180910.5561,708.738304271447,1,19114180910.5561,708.738304271447
"1753","MDG",2020,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,20019037243.7567,722.943817260361,1,20018652357.1472,722.943766970316,1,20017870920.6926,722.943664860177,1,20018810579.1309,722.943787646608,1,20018281695.0021,722.943718545174
"1754","MDG",2021,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,20960533721.5001,737.345964101033,1,20960130191.3846,737.345869695451,1,20959310902.9598,737.345678012106,1,20960296077.5029,737.345908509441,1,20959741574.839,737.345778790725
"1755","MDG",2022,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,21979933965.2585,753.305023142729,1,21979510081.4054,753.304874712638,1,21978649468.7224,753.304573336752,1,21979684334.723,753.304935738305,1,21979101863.4683,753.304731786835
"1756","MDG",2023,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,23078009784.6009,770.73138244668,1,23077563829.0901,770.731172199576,1,23076658404.2517,770.730745309152,1,23077747155.832,770.731258640733,1,23077134355.3653,770.730969749191
"1757","MDG",2024,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,24251068345.8941,789.422797717906,1,24250598716.0437,789.422521628103,1,24249645225.121,789.42196104937,1,24250791775.0599,789.422635139872,1,24250146443.1071,789.422255776759
"1758","MDG",2025,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,25502197290.635,809.336632517773,1,25501702359.9149,809.336288679039,1,25500697500.5596,809.3355905416,1,25501905819.8572,809.336430045146,1,25501225721.3695,809.335957591211
"1759","MDG",2026,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,26819571046.7767,830.044599262689,1,26819049550.088,830.044193237287,1,26817990753.7672,830.043368834919,1,26819263931.0221,830.044360170858,1,26818547327.5888,830.043802268981
"1760","MDG",2027,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,28234050168.894,852.374416401823,1,28233500112.5844,852.373944850816,1,28232383331.5808,852.372987404115,1,28233726234.0815,852.374138724623,1,28232970386.1806,852.373490786928
"1761","MDG",2028,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,29759175963.3661,876.610579809299,1,29758595054.4072,876.610037487371,1,29757415633.1794,876.608936346202,1,29758833859.1101,876.610260457973,1,29758035615.8425,876.609515277123
"1762","MDG",2029,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,31413831849.6671,903.189438189444,1,31413217378.209,903.18881662337,1,31411969814.9424,903.187554583615,1,31413469980.1131,903.189072174453,1,31412625617.8192,903.188218107788
"1763","MDG",2030,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,33214355248.6081,932.411297754425,1,33213704173.3673,932.410587044614,1,33212382293.3365,932.409144006048,1,33213971822.7171,932.410879246297,1,33213077162.3062,932.409902691258
"1764","MDG",2031,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,35135146951.7116,963.345770775158,1,35134457142.6776,963.344977594863,1,35133056621.3173,963.343367107028,1,35134740715.0842,963.345303703499,1,35133792829.6256,963.344213829523
"1765","MDG",2032,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,37241263255.8365,997.649635828352,1,37240530865.903,997.648747656156,1,37239043892.4239,997.646944295449,1,37240831942.8767,997.649112819803,1,37239825545.9801,997.647892421805
"1766","MDG",2033,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,39550067090.4855,1035.50471515122,1,39549288007.474,1035.50372160463,1,39547706232.9109,1035.5017042904,1,39549608279.4893,1035.50413009195,1,39548537720.514,1035.50276490386
"1767","MDG",2034,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,42074051721.553,1076.97165693688,1,42073221741.9349,1076.97055222557,1,42071536631.8538,1076.96830920109,1,42073562937.0121,1076.97100641719,1,42072422439.7731,1076.9694884828
"1768","MDG",2035,"MDG","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,44833037092.9603,1122.25680475006,1,44832151775.2257,1122.25558690575,1,44830354312.0163,1122.25311417466,1,44832515719.2091,1122.25608761092,1,44831299180.487,1122.25441422571
"1769","MDV",2019,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5649153666.9675,10639.6492099442,1,5649153666.9675,10639.6492099442,1,5649153666.9675,10639.6492099442,1,5649153666.9675,10639.6492099442,1,5649153666.9675,10639.6492099442
"1770","MDV",2020,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5797376388.43116,10716.0376865641,1,5797286189.80289,10716.0379984693,1,5797103059.25647,10716.0386317647,1,5797323268.27232,10716.0378702325,1,5797199321.23586,10716.0382988067
"1771","MDV",2021,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5877243364.8889,10803.7561854575,1,5877151554.00456,10803.7567418186,1,5876965150.09114,10803.7578714598,1,5877189295.25562,10803.7565130761,1,5877063132.7794,10803.7572775457
"1772","MDV",2022,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5898578021.05723,10903.1017025087,1,5898485548.13958,10903.1024540913,1,5898297800.09904,10903.1039801126,1,5898523561.55635,10903.1021450854,1,5898396489.38957,10903.1031777998
"1773","MDV",2023,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5893596287.61783,11016.0678273231,1,5893503599.30598,11016.0687210981,1,5893315413.95061,11016.0705358288,1,5893541701.28373,11016.0683536312,1,5893414333.17305,11016.0695817257
"1774","MDV",2024,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5883996307.05001,11143.9323997159,1,5883903494.14494,11143.9333867759,1,5883715055.82794,11143.9353909134,1,5883941647.35645,11143.9329809558,1,5883814108.07386,11143.9343372288
"1775","MDV",2025,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5891449802.32613,11286.3023033068,1,5891356608.74739,11286.3033454034,1,5891167397.54775,11286.3054612883,1,5891394918.46058,11286.3029169555,1,5891266856.11011,11286.3043488519
"1776","MDV",2026,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,5937654344.03825,11440.5671368752,1,5937560423.24615,11440.5682531231,1,5937369735.58354,11440.5705195659,1,5937599031.8996,11440.5677941886,1,5937469970.24547,11440.5693279729
"1777","MDV",2027,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6002563437.05451,11610.3741529101,1,6002468535.77417,11610.3752999888,1,6002275857.42396,11610.3776290317,1,6002507547.48077,11610.3748283784,1,6002377138.47838,11610.3764045262
"1778","MDV",2028,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6098859107.87234,11796.632703815,1,6098762736.86371,11796.633834505,1,6098567074.52032,11796.6361302733,1,6098802352.73824,11796.6333696326,1,6098669924.09528,11796.6349232618
"1779","MDV",2029,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6216145127.05204,12000.2801680541,1,6216046909.54208,12000.2812303734,1,6215847498.24193,12000.2833873225,1,6216087284.46984,12000.2807936109,1,6215952318.44818,12000.2822532957
"1780","MDV",2030,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6343034690.55335,12221.6468026076,1,6342934397.53117,12221.6477498229,1,6342730772.31249,12221.6496730652,1,6342975625.65779,12221.6473603842,1,6342837807.57172,12221.6486619105
"1781","MDV",2031,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6501124947.13827,12454.2623508396,1,6501022351.51633,12454.2632467816,1,6500814051.32327,12454.2650659201,1,6501064526.17638,12454.2628784234,1,6500923543.93594,12454.2641094982
"1782","MDV",2032,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6671929531.48785,12708.437202834,1,6671824329.19682,12708.4379667825,1,6671610736.67613,12708.4395179222,1,6671867575.39226,12708.4376526921,1,6671723011.17341,12708.4387024015
"1783","MDV",2033,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,6880679889.91711,12982.4148866361,1,6880571382.11836,12982.4154726324,1,6880351078.41592,12982.4166624589,1,6880615987.13135,12982.4152317052,1,6880466880.63568,12982.4160368999
"1784","MDV",2034,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,7087707835.049,13272.861114324,1,7087595975.9507,13272.8615402549,1,7087368868.09565,13272.8624050861,1,7087641958.6095,13272.8613651369,1,7087488246.92226,13272.8619503943
"1785","MDV",2035,"MDV","SEARO","SEARO D","South Asia","Upper middle income",1,7304962393.08928,13577.9970131771,1,7304846962.89269,13577.9973543368,1,7304612604.62772,13577.9980470516,1,7304894413.55488,13577.9972140715,1,7304735794.64696,13577.9976828501
"1786","MEX",2019,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1258285369642.93,9863.06213664946,0,1258285369642.93,9863.06213664946,0,1258285369642.93,9863.06213664946,0,1258285369642.93,9863.06213664946,0,1258285369642.93,9863.06213664946
"1787","MEX",2020,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1271942986379.68,9865.14690870204,0,1271920751287.48,9865.14631705471,0,1271875607312.42,9865.14511576801,0,1271929891742.38,9865.14656030478,0,1271899337588.69,9865.14574735004
"1788","MEX",2021,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1284823254699.46,9863.37730650121,0,1284800756694.73,9863.37619035596,0,1284755078927.57,9863.37392412365,0,1284810005230.37,9863.37664924824,0,1284779089802.5,9863.37511560569
"1789","MEX",2022,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1296447646342.06,9854.19644080827,0,1296424916167.31,9854.19492631455,0,1296378767024.7,9854.19185127184,0,1296434260145.51,9854.19554898392,0,1296403025686.93,9854.19346798961
"1790","MEX",2023,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1307073456998.05,9839.90135807134,0,1307050518411.35,9839.89953475164,0,1307003946129.36,9839.89583266593,0,1307059948065.25,9839.9002843918,0,1307028427222.09,9839.89777905438
"1791","MEX",2024,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1317177227964.04,9824.25547059114,0,1317154091872.42,9824.25336526499,0,1317107118595.6,9824.24909059096,0,1317163602718.23,9824.25423084934,0,1317131810478.06,9824.25133802029
"1792","MEX",2025,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1326948308792.39,9808.61231773447,0,1326924981026.94,9808.60993303511,0,1326877618594.2,9808.60509111938,0,1326934570667.61,9808.61091348104,0,1326902515043.19,9808.60763677857
"1793","MEX",2026,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1335668326094.1,9787.84076222026,0,1335644831700.22,9787.83818832201,0,1335597130961.28,9787.83296225537,0,1335654489839.66,9787.8392465552,0,1335622205246.04,9787.8357098836
"1794","MEX",2027,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1344156492899.63,9767.94027207251,0,1344132834885.02,9767.93749652303,0,1344084801946.47,9767.93186102214,0,1344142560286.88,9767.93863766315,0,1344110050857.23,9767.93482391224
"1795","MEX",2028,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1352204076446.04,9747.3712484847,0,1352180263425.6,9747.3682843299,0,1352131915778.26,9747.36226588333,0,1352190052548.4,9747.36950301325,0,1352157330120.66,9747.3654301088
"1796","MEX",2029,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1359452819205.01,9723.29537245921,0,1359428869553.13,9723.29227754961,0,1359380244502.58,9723.28599361753,0,1359438714843.24,9723.29354999151,0,1359405804665.87,9723.28929742317
"1797","MEX",2030,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1365678181170.05,9694.18624300841,0,1365654119268.96,9694.18310089736,0,1365605266318.48,9694.17672112712,0,1365664010702.92,9694.18439274567,0,1365630946279.73,9694.18007532009
"1798","MEX",2031,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1370810921201.57,9659.58425786098,0,1370786773267.37,9659.58115883905,0,1370737745643.63,9659.57486655734,0,1370796700067.83,9659.58243297169,0,1370763517422.56,9659.57817475283
"1799","MEX",2032,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1375138719543.34,9621.67015024624,0,1375114503937.09,9621.66714777923,0,1375065338918.57,9621.6610515434,0,1375124458555.92,9621.66838221426,0,1375091182918.69,9621.6642566669
"1800","MEX",2033,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1378552254194.48,9579.93227376292,0,1378527992064.58,9579.92943161713,0,1378478732588.93,9579.92366089875,0,1378537965807.76,9579.93060013766,0,1378504626238.82,9579.92669488001
"1801","MEX",2034,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1380973287617.52,9534.14538035497,0,1380949002009.22,9534.14276815483,0,1380899694865.29,9534.13746431993,0,1380958985402.94,9534.14384213546,0,1380925613569,9534.14025283513
"1802","MEX",2035,"MEX","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,1382352799541.33,9484.08493390507,0,1382328514688.49,9484.0826247424,0,1382279209078.3,9484.07793619722,0,1382338497770.32,9484.08357413214,0,1382305126971.34,9484.08040122112
"1803","MKD",2019,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,18238225495.6377,8753.8202074712,1,18238225495.6377,8753.8202074712,1,18238225495.6377,8753.8202074712,1,18238225495.6377,8753.8202074712,1,18238225495.6377,8753.8202074712
"1804","MKD",2020,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,18365121895.9377,8816.66917711843,1,18364811236.9989,8816.66943373985,1,18364180505.2156,8816.66995478659,1,18364938942.8611,8816.66932823245,1,18364512052.3498,8816.66968084387
"1805","MKD",2021,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,18515453667.0481,8888.83997457903,1,18515139820.242,8888.84043232764,1,18514502616.1231,8888.84136174512,1,18515268836.6104,8888.84024412874,1,18514837565.5902,8888.84087309958
"1806","MKD",2022,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,18667770642.4798,8970.57695457943,1,18667453435.8445,8970.57757294744,1,18666809410.2549,8970.57882848843,1,18667583833.4169,8970.57731871142,1,18667147945.6048,8970.57816838191
"1807","MKD",2023,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,18843058812.0472,9063.52035211504,1,18842737757.859,9063.52108747259,1,18842085920.5718,9063.52258055055,1,18842869737.1347,9063.52078513745,1,18842428562.3405,9063.52179555784
"1808","MKD",2024,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,19043434588.2281,9168.72151575737,1,19043109249.2793,9168.72232786553,1,19042448712.6295,9168.72397677886,1,19043242989.9865,9168.72199397512,1,19042795927.4247,9168.72310985496
"1809","MKD",2025,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,19258867432.9338,9285.8570072005,1,19258537598.6946,9285.8578645903,1,19257867935.2435,9285.8596054443,1,19258673187.3758,9285.85751208277,1,19258219947.7422,9285.85869018211
"1810","MKD",2026,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,19484452751.2055,9412.77910686256,1,19484118255.2221,9412.78002526064,1,19483439127.018,9412.78188998682,1,19484255760.3028,9412.77964767013,1,19483796114.8651,9412.78090959819
"1811","MKD",2027,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,19735441465.0867,9552.48860846405,1,19735101911.3494,9552.48955222833,1,19734412514.3732,9552.49146845904,1,19735241495.6196,9552.48916420872,1,19734774900.1987,9552.49046099155
"1812","MKD",2028,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,20013222860.2592,9705.73368586771,1,20012877801.0945,9705.73461614808,1,20012177226.4343,9705.73650500199,1,20013019648.5838,9705.73423367221,1,20012545488.011,9705.7355119278
"1813","MKD",2029,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,20299475135.0165,9873.28557150608,1,20299124370.68,9873.28644553412,1,20298412212.7941,9873.28822017393,1,20299268563.5025,9873.2860861858,1,20298786563.3072,9873.28728714813
"1814","MKD",2030,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,20623658186.9269,10055.4159858249,1,20623300971.8899,10055.4167651506,1,20622575717.1295,10055.4183475071,1,20623447816.5238,10055.4164447382,1,20622956952.2549,10055.4175155749
"1815","MKD",2031,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,20944462256.7782,10246.8014954883,1,20944098609.7347,10246.8022326287,1,20943360296.055,10246.8037293333,1,20944248098.4973,10246.8019295603,1,20943748395.8483,10246.8029424328
"1816","MKD",2032,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,21309175193.3015,10455.9250212471,1,21308804237.009,10455.9256497892,1,21308051083.3419,10455.9269259965,1,21308956730.5252,10455.9253913699,1,21308446984.0549,10455.9262550231
"1817","MKD",2033,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,21683123078.0137,10681.3414177408,1,21682744589.5715,10681.341899872,1,21681976143.3623,10681.3428788071,1,21682900179.4751,10681.341701648,1,21682380082.8945,10681.3423641256
"1818","MKD",2034,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,22091781838.4033,10920.3073842824,1,22091395255.954,10920.307734719,1,22090610376.4631,10920.3084462629,1,22091554173.2121,10920.3075906398,1,22091022954.4448,10920.3080721631
"1819","MKD",2035,"MKD","EURO","EURO B","Europe & Central Asia","Upper middle income",1,22499117721.1899,11171.3593451787,1,22498723201.8887,11171.3596258694,1,22497922208.1899,11171.3601958037,1,22498885381.8905,11171.3595104655,1,22498343256.8734,11171.3598961552
"1820","MLI",2019,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,14979909087.2254,762.024898995501,1,14979909087.2254,762.024898995501,1,14979909087.2254,762.024898995501,1,14979909087.2254,762.024898995501,1,14979909087.2254,762.024898995501
"1821","MLI",2020,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,15741071024.141,777.298455589404,1,15740750603.8152,777.298401518293,1,15740100053.4606,777.298291730989,1,15740882325.3984,777.298423749136,1,15740442028.3341,777.2983494523
"1822","MLI",2021,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,16534291215.6718,792.783429980428,1,16533954514.5102,792.783328476949,1,16533270909.1292,792.783122381862,1,16534092928.9878,792.783370209174,1,16533630260.0618,792.783230737537
"1823","MLI",2022,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,17392702523.1204,809.942373247665,1,17392348198.6991,809.942213657836,1,17391628812.7669,809.941889622959,1,17392493857.9287,809.942279271726,1,17392006972.4877,809.942059986135
"1824","MLI",2023,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,18318776558.4514,828.678935965414,1,18318403228.8822,828.67870991085,1,18317645256.7485,828.678250924606,1,18318556700.9444,828.678802851098,1,18318043700.1043,828.678492239202
"1825","MLI",2024,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,19312192775.6268,848.775668071321,1,19311799086.9216,848.775371223666,1,19310999779.5815,848.774768497737,1,19311960928.4265,848.775493269834,1,19311419951.6393,848.775085384249
"1826","MLI",2025,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,20376292411.1349,870.186727499781,1,20375876948.3669,870.186357809481,1,20375033433.0909,870.185607182475,1,20376047740.9755,870.18650980422,1,20375476843.9548,870.186001828765
"1827","MLI",2026,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,21503621923.6892,892.451625801585,1,21503183317.5053,892.451189249104,1,21502292814.0922,892.450302863921,1,21503363624.1488,892.4513687336,1,21502760925.2436,892.450768885787
"1828","MLI",2027,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,22718134712.8513,916.460313560501,1,22717671222.391,916.459806555862,1,22716730196.3671,916.458777123389,1,22717861758.7181,916.460015006099,1,22717224865.7678,916.459318353113
"1829","MLI",2028,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,24032341213.7852,942.518676515224,1,24031850783.7218,942.518093418741,1,24030855062.1524,942.516909488111,1,24032052394.6578,942.518333153422,1,24031378483.393,942.517531946039
"1830","MLI",2029,"MLI","AFRO","AFRO D","Sub-Saharan Africa","Low income",1,25463104815.4577,971.095870312257,1,25462584956.7994,971.095202013646,1,25461529486.2795,971.093845087244,1,25462798665.5491,971.095476778374,1,25462084315.8016,971.094558498581
